지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,5,평일,07시~08시,21,16,37,25.0,38,11.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,09시~10시,36,18,54,27.5,108,11.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,5,평일,06시~07시,42,39,81,12.5,57,11.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,19시~20시,24,16,40,22.5,51,11.0
광명시, 11-3,마린월드-KTX광명역1번출구,5,평일,05시~06시,15,10,25,37.5,63,11.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,5,평일,07시~08시,45,45,90,11.5,25,11.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,06시~07시,18,10,28,30.0,42,11.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,16시~17시,17,21,38,30.0,42,11.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,16시~17시,26,25,51,20.0,51,11.0
안산시, 30,오이도차고지-광덕중학교,5,평일,07시~08시,38,41,79,22.5,99,11.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),5,평일,07시~08시,46,41,87,11.0,27,11.0
시흥시, 3200,포동차고지-강남역.역삼세무서,5,평일,07시~08시,33,19,52,22.5,84,11.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,5,평일,20시~21시,22,25,47,25.0,38,11.0
광명시, 11-3,마린월드-KTX광명역1번출구,5,평일,07시~08시,15,12,27,37.5,63,11.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,5,평일,10시~11시,7,6,13,70.0,40,10.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,13시~14시,64,43,107,15.0,121,10.0
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,09시~10시,22,17,39,22.5,52,10.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,5,평일,09시~10시,19,23,42,25.0,38,10.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,18시~19시,64,41,105,15.0,121,10.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,5,평일,07시~08시,34,22,56,22.5,92,10.0
광명시, 11-3,마린월드-KTX광명역1번출구,5,평일,06시~07시,14,15,29,37.5,63,10.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,09시~10시,35,34,69,20.0,92,10.0
안산시, 30,오이도차고지-광덕중학교,5,평일,14시~15시,35,29,64,22.5,99,10.0
안산시, 30,오이도차고지-광덕중학교,5,평일,06시~07시,34,41,75,22.5,99,10.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,19시~20시,37,35,72,12.5,23,10.0
시흥시, 3500,오이도차고지-서울대입구역,5,평일,23시~24시,24,55,79,20.0,52,10.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,16시~17시,65,36,101,15.0,121,10.0
안산시, 30,오이도차고지-광덕중학교,5,평일,20시~21시,34,37,71,22.5,99,10.0
시흥시, 20-1,정왕역환승센터-부곡중학교,5,평일,05시~06시,41,19,60,15.0,78,10.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,5,평일,09시~10시,24,25,49,20.0,33,10.0
부천시, 23-2,소사공영차고지-라일락마을어린이공원,5,평일,05시~06시,67,50,117,8.5,69,10.0
시흥시, 13,포동차고지-은행초등학교,5,평일,21시~22시,23,19,42,20.0,28,10.0
안산시, 61,화진금속공업-부천터미널소풍,5,평일,23시~24시,96,116,212,10.0,120,10.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,19시~20시,30,30,60,27.5,108,10.0
시흥시, 25,오이도차고지-정왕역환승센터,5,평일,19시~20시,10,16,26,50.0,32,10.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,14시~15시,32,35,67,27.5,108,10.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,5,평일,06시~07시,8,8,16,90.0,86,10.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,12시~13시,31,48,79,27.5,108,10.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,23시~24시,24,23,47,20.0,51,10.0
안산시, 350,경원여객안양차고지-함상전망대,5,평일,06시~07시,39,34,73,25.0,119,10.0
안산시, 35,경원여객안양차고지-중앙역앞,5,평일,08시~09시,4,10,14,180.0,92,10.0
시흥시, 16,은계아란트리-인천대공원역,5,평일,06시~07시,23,22,45,20.0,20,10.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,10시~11시,25,32,57,20.0,51,10.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,20시~21시,16,13,29,30.0,42,10.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,5,평일,06시~07시,24,23,47,20.0,53,10.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,13시~14시,21,33,54,22.5,51,10.0
안산시, 99,오이도차고지-삼천리마을앞,5,평일,20시~21시,37,33,70,17.5,85,10.0
안산시, 99,오이도차고지-삼천리마을앞,5,평일,16시~17시,38,47,85,17.5,85,10.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,15시~16시,22,11,33,22.5,51,10.0
시흥시, 16,은계아란트리-인천대공원역,5,평일,20시~21시,24,27,51,20.0,20,10.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,09시~10시,22,29,51,22.5,51,10.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,20시~21시,33,31,64,12.5,23,9.0
안산시, 123,푸르지오6차후문-탄도,5,평일,05시~06시,33,6,39,25.0,110,9.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,17시~18시,14,15,29,30.0,44,9.0
안산시, 98,오이도차고지-수변공원휴게소,5,평일,05시~06시,28,12,40,27.5,104,9.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,11시~12시,20,21,41,22.5,51,9.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,12시~13시,55,75,130,15.0,121,9.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,14시~15시,20,25,45,22.5,51,9.0
시흥시, 13,포동차고지-은행초등학교,5,평일,16시~17시,21,20,41,20.0,28,9.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,14시~15시,35,24,59,12.5,23,9.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,21시~22시,15,9,24,30.0,51,9.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,14시~15시,14,8,22,30.0,42,9.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,22시~23시,29,39,68,27.5,108,9.0
시흥시, 13,포동차고지-은행초등학교,5,평일,22시~23시,21,19,40,20.0,28,9.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,22시~23시,19,34,53,22.5,51,9.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,15시~16시,15,16,31,30.0,44,9.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,22시~23시,61,50,111,15.0,121,9.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,12시~13시,14,9,23,30.0,31,9.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,08시~09시,21,19,40,20.0,51,9.0
시흥시, 25,오이도차고지-정왕역환승센터,5,평일,15시~16시,9,8,17,50.0,32,9.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,17시~18시,14,19,33,30.0,31,9.0
시흥시, 26,시흥우체국.센트럴병원-신천동,5,평일,21시~22시,20,21,41,35.0,96,9.0
시흥시, 16,은계아란트리-인천대공원역,5,평일,11시~12시,21,20,41,20.0,20,9.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,08시~09시,20,11,31,22.5,51,9.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,23시~24시,17,23,40,22.5,51,8.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,12시~13시,19,16,35,20.0,51,8.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,5,평일,23시~24시,27,66,93,22.5,92,8.0
시흥시, 21,오이도차고지-태영아파트,5,평일,05시~06시,27,6,33,25.0,107,8.0
시흥시, 13,포동차고지-은행초등학교,5,평일,09시~10시,19,18,37,20.0,28,8.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,5,평일,23시~24시,32,31,63,12.5,44,8.0
안산시, 30-2,오이도차고지-목감중심상업지구,5,평일,23시~24시,68,77,145,12.5,128,8.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),5,평일,06시~07시,37,38,75,11.0,27,8.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,16시~17시,26,19,45,27.5,108,8.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,10시~11시,51,51,102,15.0,121,8.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,09시~10시,50,46,96,15.0,121,8.0
시흥시, 26,시흥우체국.센트럴병원-신천동,5,평일,10시~11시,18,25,43,35.0,96,8.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,08시~09시,30,31,61,20.0,92,8.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,17시~18시,52,74,126,15.0,121,8.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,19시~20시,13,10,23,30.0,42,8.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,5,평일,05시~06시,22,11,33,25.0,86,8.0
안산시, 350,경원여객안양차고지-함상전망대,5,평일,23시~24시,32,39,71,25.0,119,8.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,17시~18시,30,26,56,12.5,23,8.0
안산시, 55,본오동종점-오이도차고지,5,평일,23시~24시,64,80,144,9.0,93,8.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,13시~14시,13,13,26,30.0,51,8.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,5,평일,07시~08시,20,19,39,20.0,33,8.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,18시~19시,13,14,27,30.0,31,8.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,12시~13시,13,13,26,30.0,51,8.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,06시~07시,19,14,33,20.0,51,8.0
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,23시~24시,17,29,46,22.5,52,8.0
시흥시, 25,오이도차고지-정왕역환승센터,5,평일,10시~11시,8,7,15,50.0,32,8.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,08시~09시,54,45,99,15.0,121,8.0
안산시, 98,오이도차고지-수변공원휴게소,5,평일,23시~24시,22,30,52,27.5,104,7.000000000000001
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,12시~13시,12,14,26,30.0,42,7.000000000000001
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,19시~20시,12,12,24,30.0,51,7.000000000000001
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,11시~12시,16,22,38,20.0,51,7.000000000000001
시흥시, 13,포동차고지-은행초등학교,5,평일,08시~09시,18,18,36,20.0,28,7.000000000000001
안산시, 99,오이도차고지-삼천리마을앞,5,평일,07시~08시,27,31,58,17.5,85,7.000000000000001
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,07시~08시,25,12,37,20.0,92,7.000000000000001
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,23시~24시,24,46,70,20.0,92,7.000000000000001
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,19시~20시,12,15,27,30.0,44,7.000000000000001
시흥시, 13,포동차고지-은행초등학교,5,평일,06시~07시,18,17,35,20.0,28,7.000000000000001
안산시, 99,오이도차고지-삼천리마을앞,5,평일,06시~07시,26,29,55,17.5,85,7.000000000000001
안산시, 99,오이도차고지-삼천리마을앞,5,평일,23시~24시,28,25,53,17.5,85,7.000000000000001
안산시, 99,오이도차고지-삼천리마을앞,5,평일,22시~23시,28,37,65,17.5,85,7.000000000000001
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,11시~12시,11,10,21,30.0,44,7.000000000000001
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,10시~11시,11,13,24,30.0,42,7.000000000000001
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),5,평일,23시~24시,32,49,81,11.0,27,7.000000000000001
시흥시, 3200,포동차고지-강남역.역삼세무서,5,평일,23시~24시,22,55,77,22.5,84,7.000000000000001
시흥시, 3201,삼미시장-사당역3번출구,5,평일,10시~11시,16,13,29,22.5,51,7.000000000000001
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,07시~08시,11,12,23,30.0,51,7.000000000000001
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,08시~09시,15,7,22,22.5,52,7.000000000000001
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,05시~06시,14,5,19,22.5,52,7.000000000000001
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,18시~19시,28,34,62,12.5,23,7.000000000000001
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,21시~22시,42,57,99,15.0,121,7.000000000000001
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,07시~08시,22,8,30,27.5,108,7.000000000000001
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,16시~17시,26,31,57,12.5,23,7.000000000000001
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,15시~16시,42,39,81,15.0,121,7.000000000000001
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,19시~20시,12,15,27,30.0,31,7.000000000000001
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,18시~19시,23,28,51,27.5,108,7.000000000000001
시흥시, 15,시흥대야역-신천동,5,평일,18시~19시,17,17,34,20.0,19,7.000000000000001
시흥시, 13,포동차고지-은행초등학교,5,평일,19시~20시,17,19,36,20.0,28,7.000000000000001
시흥시, 3201,삼미시장-사당역3번출구,5,평일,18시~19시,15,31,46,22.5,51,7.000000000000001
안산시, 30,오이도차고지-광덕중학교,5,평일,23시~24시,24,25,49,22.5,99,7.000000000000001
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,5,평일,06시~07시,24,10,34,22.5,92,7.000000000000001
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,15시~16시,12,15,27,22.5,52,6.0
안산시, 350,경원여객안양차고지-함상전망대,5,평일,05시~06시,24,16,40,25.0,119,6.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,5,평일,08시~09시,11,13,24,25.0,38,6.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),5,평일,23시~24시,22,36,58,20.0,99,6.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),5,평일,05시~06시,22,13,35,20.0,99,6.0
시흥시, 25,오이도차고지-정왕역환승센터,5,평일,21시~22시,6,5,11,50.0,32,6.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,5,평일,11시~12시,4,5,9,70.0,40,6.0
안양시, 81,목감호수품애.중흥S클래스-안양역,5,평일,05시~06시,22,16,38,13.0,39,6.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,5,평일,09시~10시,4,4,8,70.0,40,6.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,07시~08시,14,18,32,20.0,51,6.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,10시~11시,9,2,11,30.0,31,6.0
안산시, 38,부천역차고지-에이스아파트,5,평일,05시~06시,26,18,44,11.5,39,6.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,09시~10시,9,11,20,30.0,31,6.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,5,평일,22시~23시,4,4,8,70.0,40,6.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,07시~08시,13,10,23,22.5,51,6.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,08시~09시,9,12,21,30.0,51,6.0
안산시, 5,경원여객-안산역,5,평일,18시~19시,15,13,28,20.0,34,6.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,20시~21시,10,6,16,30.0,31,6.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,18시~19시,16,10,26,17.5,4,6.0
안산시, 5,경원여객-안산역,5,평일,20시~21시,14,14,28,20.0,34,6.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,13시~14시,10,7,17,30.0,44,6.0
시흥시, 13,포동차고지-은행초등학교,5,평일,11시~12시,14,20,34,20.0,28,6.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,5,평일,06시~07시,18,6,24,22.5,88,6.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,19시~20시,38,70,108,15.0,121,6.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,21시~22시,10,9,19,30.0,44,6.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,5,평일,06시~07시,26,19,45,11.5,25,6.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,15시~16시,18,29,47,27.5,108,6.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,21시~22시,10,8,18,30.0,31,6.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,12시~13시,23,21,44,12.5,23,6.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,11시~12시,22,27,49,12.5,23,6.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,17시~18시,10,13,23,30.0,51,6.0
시흥시, 15,시흥대야역-신천동,5,평일,13시~14시,11,11,22,20.0,19,5.0
시흥시, 25,오이도차고지-정왕역환승센터,5,평일,16시~17시,5,4,9,50.0,32,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,13시~14시,21,21,42,12.5,23,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,09시~10시,19,14,33,12.5,23,5.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),5,평일,00시~01시,30,62,92,11.5,92,5.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,22시~23시,21,26,47,12.5,23,5.0
시흥시, 20-1,정왕역환승센터-부곡중학교,5,평일,23시~24시,19,27,46,15.0,78,5.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,15시~16시,8,14,22,30.0,31,5.0
광명시, 2(광명),은계아란트리-안양역,5,평일,05시~06시,42,14,56,8.0,90,5.0
안산시, 123,푸르지오6차후문-탄도,5,평일,23시~24시,16,30,46,25.0,110,5.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,14시~15시,8,9,17,30.0,44,5.0
안산시, 5,경원여객-안산역,5,평일,22시~23시,13,14,27,20.0,34,5.0
시흥시, 3500,오이도차고지-서울대입구역,5,평일,07시~08시,12,11,23,20.0,52,5.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,5,평일,12시~13시,10,8,18,25.0,38,5.0
시흥시, 3200,포동차고지-강남역.역삼세무서,5,평일,06시~07시,16,15,31,22.5,84,5.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,13시~14시,8,6,14,30.0,42,5.0
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,07시~08시,10,11,21,22.5,52,5.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,5,평일,06시~07시,10,9,19,25.0,38,5.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,07시~08시,34,28,62,15.0,121,5.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,23시~24시,16,28,44,27.5,108,5.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,21시~22시,8,12,20,30.0,42,5.0
안산시, 99,오이도차고지-삼천리마을앞,5,평일,05시~06시,20,11,31,17.5,85,5.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,5,평일,00시~01시,17,41,58,22.5,88,5.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,14시~15시,31,58,89,15.0,121,5.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,08시~09시,16,23,39,27.5,108,5.0
안산시, 31-7,한라2차아파트입구-부천역차고지,5,평일,04시~05시,25,6,31,15.0,96,5.0
시흥시, 15,시흥대야역-신천동,5,평일,16시~17시,9,16,25,20.0,19,4.0
안산시, 320,경원여객-여의도환승센터(1번승강장),5,평일,00시~01시,27,48,75,15.0,121,4.0
광명시, 1(광명),거모동-개봉역,5,평일,00시~01시,41,60,101,8.5,108,4.0
안산시, 38,부천역차고지-에이스아파트,5,평일,23시~24시,18,41,59,11.5,39,4.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,16시~17시,10,11,21,17.5,4,4.0
안산시, 5,경원여객-안산역,5,평일,11시~12시,9,9,18,20.0,34,4.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,15시~16시,10,5,15,17.5,4,4.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,21시~22시,10,9,19,17.5,4,4.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,10시~11시,14,13,27,12.5,23,4.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,23시~24시,14,12,26,12.5,23,4.0
안산시, 5,경원여객-안산역,5,평일,16시~17시,10,9,19,20.0,34,4.0
시흥시, 3200,포동차고지-강남역.역삼세무서,5,평일,05시~06시,11,0,11,22.5,84,4.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,12시~13시,10,10,20,17.5,4,4.0
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,06시~07시,9,10,19,22.5,52,4.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,06시~07시,6,4,10,30.0,31,4.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,07시~08시,10,10,20,17.5,4,4.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,06시~07시,8,3,11,22.5,51,4.0
시흥시, 25,오이도차고지-정왕역환승센터,5,평일,11시~12시,4,4,8,50.0,32,4.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,10시~11시,7,9,16,30.0,44,4.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,12시~13시,7,7,14,30.0,44,4.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),5,평일,04시~05시,16,4,20,15.0,67,4.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,5,평일,23시~24시,9,15,24,20.0,53,4.0
광명시, 11-3,마린월드-KTX광명역1번출구,5,평일,23시~24시,6,14,20,37.5,63,4.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,05시~06시,6,6,12,30.0,31,4.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,08시~09시,7,2,9,30.0,31,4.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,16시~17시,6,5,11,30.0,44,4.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,11시~12시,6,6,12,30.0,42,4.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,11시~12시,7,7,14,30.0,51,4.0
안산시, 320,경원여객-여의도환승센터(1번승강장),5,평일,04시~05시,28,1,29,15.0,121,4.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,5,평일,00시~01시,13,21,34,22.5,92,4.0
시흥시, 15,시흥대야역-신천동,5,평일,21시~22시,7,7,14,20.0,19,3.0
안산시, 5,경원여객-안산역,5,평일,09시~10시,6,5,11,20.0,34,3.0
시흥시, 3200,포동차고지-강남역.역삼세무서,5,평일,00시~01시,8,22,30,22.5,84,3.0
안산시, 5,경원여객-안산역,5,평일,06시~07시,8,3,11,20.0,34,3.0
시흥시, 15,시흥대야역-신천동,5,평일,22시~23시,7,6,13,20.0,19,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,14시~15시,9,12,21,17.5,4,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,13시~14시,8,5,13,17.5,4,3.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,13시~14시,5,12,17,30.0,31,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,22시~23시,9,11,20,17.5,4,3.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,22시~23시,4,8,12,30.0,42,3.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,5,평일,05시~06시,12,4,16,12.5,57,3.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),5,평일,00시~01시,11,13,24,20.0,99,3.0
시흥시, 25,오이도차고지-정왕역환승센터,5,평일,22시~23시,3,4,7,50.0,32,3.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,5,평일,23시~24시,2,2,4,70.0,40,3.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,05시~06시,6,3,9,20.0,51,3.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,5,평일,05시~06시,6,4,10,20.0,53,3.0
시흥시, 23,월곶역-본오동차고지,5,평일,00시~01시,19,25,44,12.5,99,3.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),5,평일,00시~01시,12,17,29,15.0,67,3.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,22시~23시,5,11,16,30.0,51,3.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),5,평일,05시~06시,14,1,15,11.0,27,3.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,09시~10시,5,4,9,30.0,51,3.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,06시~07시,4,1,5,30.0,51,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,19시~20시,9,12,21,17.5,4,3.0
시흥시, 15,시흥대야역-신천동,5,평일,06시~07시,6,6,12,20.0,19,3.0
시흥시, 15,시흥대야역-신천동,5,평일,09시~10시,6,6,12,20.0,19,3.0
시흥시, 15,시흥대야역-신천동,5,평일,11시~12시,8,8,16,20.0,19,3.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,5,평일,05시~06시,13,3,16,12.5,44,3.0
시흥시, 15,시흥대야역-신천동,5,평일,14시~15시,8,8,16,20.0,19,3.0
시흥시, 15,시흥대야역-신천동,5,평일,17시~18시,8,8,16,20.0,19,3.0
시흥시, 15,시흥대야역-신천동,5,평일,19시~20시,8,6,14,20.0,19,3.0
안산시, 30-2,오이도차고지-목감중심상업지구,5,평일,00시~01시,24,32,56,12.5,128,3.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,06시~07시,22,12,34,15.0,121,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,20시~21시,7,8,15,17.5,4,3.0
