지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,08시~09시,116,260,376,22.5,84,39.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,17시~18시,126,77,203,22.5,92,39.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,21시~22시,74,74,148,25.0,45,39.0
시흥시, 21,오이도차고지-태영아파트,4,평일,10시~11시,132,120,252,25.0,107,39.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,19시~20시,148,165,313,12.5,44,39.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,12시~13시,143,163,306,25.0,119,38.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,20시~21시,26,30,56,70.0,40,38.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,07시~08시,60,45,105,30.0,51,38.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,10시~11시,192,206,398,15.0,96,38.0
부천시, 66,부인초교-용못내공원.옥길동종점,4,평일,06시~07시,188,154,342,12.0,74,38.0
시흥시, 23,월곶역-본오동차고지,4,평일,05시~06시,241,189,430,12.5,99,38.0
광명시, 11,광명돔경륜장.광남문-안양역,4,평일,21시~22시,60,52,112,32.5,65,38.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,15시~16시,26,24,50,70.0,40,38.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,20시~21시,114,127,241,27.5,104,38.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,12시~13시,26,26,52,70.0,54,38.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,15시~16시,91,83,174,20.0,53,38.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,4,평일,14시~15시,29,32,61,90.0,86,38.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,13시~14시,197,232,429,15.0,96,38.0
광명시, 11,광명돔경륜장.광남문-안양역,4,평일,11시~12시,59,60,119,32.5,65,37.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,22시~23시,111,116,227,22.5,84,37.0
안산시, 30,오이도차고지-광덕중학교,4,평일,07시~08시,130,113,243,22.5,99,37.0
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,06시~07시,50,29,79,37.5,63,37.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,14시~15시,305,312,617,12.5,128,37.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,20시~21시,71,79,150,25.0,45,37.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,13시~14시,140,134,274,25.0,119,37.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,09시~10시,153,177,330,11.5,25,37.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,07시~08시,88,57,145,20.0,33,37.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,15시~16시,144,121,265,17.5,85,37.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,13시~14시,111,127,238,27.5,104,37.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,4,평일,10시~11시,32,33,65,60.0,65,37.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,10시~11시,111,114,225,27.5,104,37.0
안산시, 30,오이도차고지-광덕중학교,4,평일,09시~10시,132,128,260,22.5,99,37.0
안산시, 30,오이도차고지-광덕중학교,4,평일,11시~12시,129,112,241,22.5,99,37.0
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,09시~10시,50,59,109,37.5,63,37.0
안산시, 123,푸르지오6차후문-탄도,4,평일,14시~15시,131,112,243,25.0,110,37.0
시흥시, 20-1,정왕역환승센터-부곡중학교,4,평일,11시~12시,154,149,303,15.0,78,37.0
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,21시~22시,50,48,98,37.5,63,37.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,17시~18시,59,37,96,30.0,44,37.0
안산시, 30,오이도차고지-광덕중학교,4,평일,15시~16시,128,136,264,22.5,99,36.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,19시~20시,35,33,68,50.0,32,36.0
광명시, 11,광명돔경륜장.광남문-안양역,4,평일,12시~13시,57,61,118,32.5,65,36.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,06시~07시,78,44,122,35.0,96,36.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,09시~10시,70,82,152,25.0,45,36.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,19시~20시,139,180,319,17.5,85,36.0
안산시, 123,푸르지오6차후문-탄도,4,평일,13시~14시,125,126,251,25.0,110,36.0
안산시, 30,오이도차고지-광덕중학교,4,평일,13시~14시,126,117,243,22.5,99,36.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,16시~17시,150,157,307,11.5,25,36.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,15시~16시,144,129,273,20.0,99,36.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,09시~10시,136,139,275,12.5,57,35.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,19시~20시,24,44,68,70.0,40,35.0
안산시, 55,본오동종점-오이도차고지,4,평일,11시~12시,289,276,565,9.0,93,35.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,14시~15시,24,26,50,70.0,40,35.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,14시~15시,109,86,195,22.5,88,35.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,06시~07시,68,31,99,25.0,45,35.0
안산시, 30,오이도차고지-광덕중학교,4,평일,08시~09시,124,162,286,22.5,99,35.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,17시~18시,85,36,121,20.0,52,35.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,21시~22시,134,152,286,12.5,57,35.0
광명시, 39,매화초등학교-개봉역,4,평일,12시~13시,82,89,171,20.5,45,35.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,05시~06시,24,21,45,70.0,54,35.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,06시~07시,24,26,50,70.0,54,35.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,17시~18시,154,137,291,11.0,27,35.0
안산시, 123,푸르지오6차후문-탄도,4,평일,20시~21시,123,119,242,25.0,110,35.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,09시~10시,133,160,293,25.0,119,35.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,14시~15시,135,128,263,25.0,119,35.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,22시~23시,114,100,214,22.5,92,35.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,08시~09시,75,89,164,22.5,52,35.0
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,11시~12시,47,29,76,37.5,63,35.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,10시~11시,65,56,121,25.0,45,34.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,09시~10시,105,192,297,22.5,88,34.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,22시~23시,14,9,23,180.0,92,34.0
부천시, 66,부인초교-용못내공원.옥길동종점,4,평일,23시~24시,168,194,362,12.0,74,34.0
안산시, 30,오이도차고지-광덕중학교,4,평일,05시~06시,120,86,206,22.5,99,34.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,15시~16시,66,49,115,25.0,38,34.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,09시~10시,131,146,277,17.5,85,34.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,08시~09시,108,245,353,27.5,108,34.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,17시~18시,101,68,169,22.5,84,34.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,15시~16시,132,117,249,12.5,44,34.0
시흥시, 13,포동차고지-은행초등학교,4,평일,08시~09시,82,92,174,20.0,28,34.0
안산시, 123,푸르지오6차후문-탄도,4,평일,21시~22시,116,137,253,25.0,110,33.0
시흥시, 13,포동차고지-은행초등학교,4,평일,18시~19시,79,63,142,20.0,28,33.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,06시~07시,137,105,242,11.5,25,33.0
안산시, 30,오이도차고지-광덕중학교,4,평일,14시~15시,116,120,236,22.5,99,33.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,11시~12시,171,173,344,15.0,96,33.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,14시~15시,138,126,264,11.5,25,33.0
광명시, 39,매화초등학교-개봉역,4,평일,21시~22시,77,93,170,20.5,45,33.0
안산시, 123,푸르지오6차후문-탄도,4,평일,12시~13시,116,124,240,25.0,110,33.0
안산시, 38,부천역차고지-에이스아파트,4,평일,11시~12시,137,130,267,11.5,39,33.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,16시~17시,79,66,145,20.0,51,33.0
안산시, 55,본오동종점-오이도차고지,4,평일,21시~22시,269,284,553,9.0,93,33.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,07시~08시,80,54,134,20.0,51,33.0
시흥시, 21,오이도차고지-태영아파트,4,평일,21시~22시,113,145,258,25.0,107,33.0
시흥시, 20-1,정왕역환승센터-부곡중학교,4,평일,10시~11시,138,129,267,15.0,78,33.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,11시~12시,100,114,214,27.5,104,33.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,11시~12시,124,99,223,25.0,119,33.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,20시~21시,70,98,168,35.0,96,32.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,20시~21시,13,14,27,180.0,92,32.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,4,평일,06시~07시,134,79,213,15.0,78,32.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,20시~21시,105,162,267,22.5,92,32.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,21시~22시,128,128,256,20.0,99,32.0
안산시, 123,푸르지오6차후문-탄도,4,평일,22시~23시,112,137,249,25.0,110,32.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,21시~22시,106,105,211,22.5,92,32.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,14시~15시,122,106,228,12.5,57,32.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,21시~22시,163,159,322,15.0,96,32.0
안산시, 38,부천역차고지-에이스아파트,4,평일,14시~15시,135,148,283,11.5,39,32.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,20시~21시,97,187,284,22.5,84,32.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,06시~07시,126,65,191,20.0,99,32.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,17시~18시,118,78,196,20.0,92,32.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,21시~22시,74,68,142,20.0,52,31.0
안산시, 123,푸르지오6차후문-탄도,4,평일,10시~11시,110,118,228,25.0,110,31.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,17시~18시,75,70,145,20.0,20,31.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,14시~15시,60,53,113,25.0,45,31.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,08시~09시,75,127,202,20.0,52,31.0
광명시, 1(광명),거모동-개봉역,4,평일,05시~06시,319,194,513,8.5,108,31.0
안산시, 123,푸르지오6차후문-탄도,4,평일,11시~12시,109,107,216,25.0,110,31.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,13시~14시,59,58,117,25.0,45,31.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,08시~09시,49,65,114,30.0,51,31.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,12시~13시,96,72,168,22.5,88,31.0
광명시, 39,매화초등학교-개봉역,4,평일,22시~23시,73,67,140,20.5,45,31.0
안산시, 38,부천역차고지-에이스아파트,4,평일,06시~07시,130,104,234,11.5,39,31.0
안산시, 55,본오동종점-오이도차고지,4,평일,22시~23시,254,270,524,9.0,93,31.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,20시~21시,256,287,543,12.5,128,31.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,15시~16시,74,70,144,20.0,51,31.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,17시~18시,119,112,231,12.5,44,31.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,16시~17시,120,115,235,12.5,44,31.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,06시~07시,98,34,132,27.5,108,31.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,13시~14시,118,100,218,12.5,44,31.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,16시~17시,202,166,368,15.0,121,31.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,08시~09시,113,172,285,20.0,92,31.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,15시~16시,21,25,46,70.0,54,31.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,19시~20시,201,238,439,15.0,121,31.0
안산시, 62,본오동종점-한라비발디1차,4,평일,05시~06시,333,248,581,8.0,108,31.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,08시~09시,50,70,120,30.0,44,31.0
안산시, 30,오이도차고지-광덕중학교,4,평일,20시~21시,108,101,209,22.5,99,31.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,16시~17시,60,65,125,25.0,38,31.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,11시~12시,118,103,221,20.0,99,30.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,20시~21시,130,175,305,11.0,27,30.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,20시~21시,114,146,260,25.0,119,30.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,21시~22시,113,109,222,25.0,119,30.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,08시~09시,64,132,196,22.5,51,30.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,22시~23시,115,96,211,12.5,57,30.0
안산시, 30,오이도차고지-광덕중학교,4,평일,06시~07시,106,92,198,22.5,99,30.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,13시~14시,124,123,247,11.5,25,30.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,20시~21시,58,57,115,25.0,38,30.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,17시~18시,70,89,159,20.0,33,28.999999999999996
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,09시~10시,63,77,140,35.0,96,28.999999999999996
광명시, 39,매화초등학교-개봉역,4,평일,13시~14시,67,63,130,20.5,45,28.999999999999996
안산시, 99,오이도차고지-삼천리마을앞,4,평일,11시~12시,112,111,223,17.5,85,28.999999999999996
안산시, 76,본오교회앞-동보아파트후문.군자교회,4,평일,20시~21시,22,23,45,90.0,86,28.999999999999996
안산시, 99,오이도차고지-삼천리마을앞,4,평일,06시~07시,111,81,192,17.5,85,28.999999999999996
안산시, 99,오이도차고지-삼천리마을앞,4,평일,12시~13시,111,98,209,17.5,85,28.999999999999996
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,14시~15시,69,59,128,20.0,53,28.999999999999996
시흥시, 3500,오이도차고지-서울대입구역,4,평일,09시~10시,69,89,158,20.0,52,28.999999999999996
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,19시~20시,69,77,146,20.0,53,28.999999999999996
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,15시~16시,125,123,248,11.0,27,28.999999999999996
안산시, 50,안산해솔초등학교-KTX광명역1번출구,4,평일,13시~14시,25,34,59,60.0,65,28.999999999999996
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,17시~18시,69,68,137,20.0,51,28.999999999999996
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,21시~22시,110,115,225,12.5,44,28.999999999999996
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,09시~10시,125,174,299,11.0,27,28.999999999999996
안산시, 30,오이도차고지-광덕중학교,4,평일,10시~11시,99,108,207,22.5,99,28.000000000000004
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,22시~23시,54,64,118,25.0,45,28.000000000000004
안산시, 99,오이도차고지-삼천리마을앞,4,평일,10시~11시,110,114,224,17.5,85,28.000000000000004
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,21시~22시,67,66,133,20.0,53,28.000000000000004
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,20시~21시,180,171,351,15.0,121,28.000000000000004
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,20시~21시,66,63,129,20.0,53,28.000000000000004
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,22시~23시,142,174,316,15.0,96,28.000000000000004
시흥시, 21,오이도차고지-태영아파트,4,평일,11시~12시,96,122,218,25.0,107,28.000000000000004
안산시, 61,화진금속공업-부천터미널소풍,4,평일,05시~06시,268,161,429,10.0,120,28.000000000000004
안산시, 350,경원여객안양차고지-함상전망대,4,평일,10시~11시,105,103,208,25.0,119,28.000000000000004
안산시, 30,오이도차고지-광덕중학교,4,평일,19시~20시,100,143,243,22.5,99,28.000000000000004
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,15시~16시,177,127,304,15.0,121,27.0
안산시, 30,오이도차고지-광덕중학교,4,평일,12시~13시,95,96,191,22.5,99,27.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,09시~10시,11,6,17,180.0,92,27.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,22시~23시,57,60,117,22.5,52,27.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,13시~14시,106,114,220,17.5,85,27.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,21시~22시,58,47,105,22.5,52,27.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,21시~22시,224,227,451,12.5,128,27.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,07시~08시,177,126,303,15.0,121,27.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,19시~20시,11,12,23,180.0,92,27.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,14시~15시,26,30,56,50.0,32,27.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,13시~14시,105,98,203,20.0,99,27.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,4,평일,11시~12시,21,32,53,90.0,86,27.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,22시~23시,82,91,173,27.5,104,27.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,17시~18시,84,51,135,27.5,108,27.0
시흥시, 13,포동차고지-은행초등학교,4,평일,07시~08시,64,54,118,20.0,28,27.0
광명시, 11,광명돔경륜장.광남문-안양역,4,평일,22시~23시,43,59,102,32.5,65,27.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,10시~11시,112,116,228,11.5,25,27.0
안산시, 61,화진금속공업-부천터미널소풍,4,평일,21시~22시,258,301,559,10.0,120,27.0
안산시, 55,본오동종점-오이도차고지,4,평일,05시~06시,222,178,400,9.0,93,27.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,22시~23시,105,103,208,12.5,44,27.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,21시~22시,49,48,97,25.0,38,26.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,21시~22시,56,57,113,35.0,96,26.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,13시~14시,81,91,172,22.5,88,26.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,16시~17시,79,71,150,22.5,84,26.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,06시~07시,63,62,125,20.0,20,26.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,20시~21시,62,58,120,20.0,51,26.0
안산시, 61,화진금속공업-부천터미널소풍,4,평일,22시~23시,248,279,527,10.0,120,26.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,17시~18시,55,31,86,22.5,52,26.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,14시~15시,101,98,199,17.5,85,26.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,09시~10시,18,9,27,70.0,54,26.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,22시~23시,62,49,111,20.0,52,26.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,21시~22시,168,197,365,15.0,121,26.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,22시~23시,18,18,36,70.0,40,26.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,13시~14시,61,65,126,20.0,53,25.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,09시~10시,48,53,101,25.0,38,25.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,09시~10시,61,69,130,20.0,20,25.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,19시~20시,59,62,121,20.0,51,25.0
시흥시, 21,오이도차고지-태영아파트,4,평일,13시~14시,84,109,193,25.0,107,25.0
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,10시~11시,33,37,70,37.5,63,25.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,22시~23시,93,77,170,20.0,92,25.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,14시~15시,100,93,193,20.0,99,25.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,09시~10시,164,185,349,15.0,121,25.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,18시~19시,54,47,101,22.5,51,25.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,4,평일,16시~17시,19,19,38,90.0,86,25.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,11시~12시,79,80,159,22.5,88,25.0
광명시, 39,매화초등학교-개봉역,4,평일,05시~06시,58,27,85,20.5,45,25.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,07시~08시,17,36,53,70.0,40,25.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,12시~13시,93,94,187,12.5,57,24.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,12시~13시,52,37,89,35.0,96,24.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,20시~21시,94,90,184,12.5,44,24.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,22시~23시,198,214,412,12.5,128,24.0
광명시, 1(광명),거모동-개봉역,4,평일,23시~24시,246,321,567,8.5,108,24.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,17시~18시,51,24,75,22.5,51,24.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,12시~13시,80,66,146,22.5,92,24.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,20시~21시,23,35,58,50.0,32,24.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,06시~07시,10,7,17,180.0,92,24.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,21시~22시,51,39,90,22.5,51,24.0
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,05시~06시,32,25,57,37.5,63,24.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,19시~20시,74,118,192,27.5,108,24.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,4,평일,23시~24시,99,123,222,15.0,78,24.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,10시~11시,10,12,22,180.0,92,24.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,19시~20시,57,58,115,20.0,33,24.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,11시~12시,47,56,103,25.0,45,24.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,22시~23시,95,115,210,20.0,99,24.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,15시~16시,94,78,172,12.5,57,24.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,12시~13시,92,98,190,12.5,44,24.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,15시~16시,101,96,197,11.5,25,24.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,4,평일,06시~07시,21,19,40,60.0,65,24.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,21시~22시,93,83,176,17.5,85,24.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,11시~12시,57,55,112,20.0,53,24.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,08시~09시,87,77,164,12.5,23,23.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,12시~13시,96,102,198,11.5,25,23.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,09시~10시,88,117,205,12.5,44,23.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,12시~13시,93,108,201,20.0,99,23.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,10시~11시,73,94,167,22.5,88,23.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,05시~06시,118,103,221,15.0,96,23.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,12시~13시,45,42,87,25.0,45,23.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,18시~19시,36,30,66,30.0,31,23.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,21시~22시,100,128,228,11.0,27,23.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,06시~07시,55,41,96,20.0,53,23.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,15시~16시,55,54,109,20.0,33,23.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,13시~14시,89,89,178,12.5,57,23.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,16시~17시,54,54,108,20.0,20,23.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,09시~10시,69,150,219,22.5,84,23.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,11시~12시,68,53,121,22.5,84,23.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,18시~19시,37,40,77,30.0,51,23.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,09시~10시,75,168,243,22.5,92,23.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,22시~23시,97,74,171,11.0,27,22.0
시흥시, 13,포동차고지-은행초등학교,4,평일,17시~18시,53,51,104,20.0,28,22.0
