지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,16시~17시,229,169,398,15.0,121,35.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,20시~21시,30,37,67,60.0,65,35.0
안산시, 61,화진금속공업-부천터미널소풍,2,평일,21시~22시,337,347,684,10.0,120,35.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,11시~12시,135,121,256,25.0,119,35.0
시흥시, 21,오이도차고지-태영아파트,2,평일,20시~21시,121,114,235,25.0,107,35.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,17시~18시,84,87,171,20.0,20,35.0
부천시, 66,부인초교-용못내공원.옥길동종점,2,평일,22시~23시,173,182,355,12.0,74,35.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,2,평일,07시~08시,130,73,203,20.0,92,35.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,08시~09시,106,188,294,22.5,84,35.0
시흥시, 25,오이도차고지-정왕역환승센터,2,평일,17시~18시,34,34,68,50.0,32,35.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,14시~15시,68,75,143,25.0,45,35.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,2,평일,16시~17시,55,34,89,30.0,42,34.0
광명시, 1(광명),거모동-개봉역,2,평일,22시~23시,345,410,755,8.5,108,34.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,13시~14시,136,119,255,20.0,99,34.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,15시~16시,129,148,277,12.5,57,34.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,12시~13시,66,52,118,25.0,45,34.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,05시~06시,26,25,51,90.0,86,34.0
시흥시, 3201,삼미시장-사당역3번출구,2,평일,06시~07시,72,22,94,22.5,51,34.0
안산시, 123,푸르지오6차후문-탄도,2,평일,09시~10시,121,152,273,25.0,110,34.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,13시~14시,107,126,233,22.5,88,34.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,10시~11시,54,70,124,32.5,65,34.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,15시~16시,82,82,164,20.0,53,34.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,20시~21시,112,89,201,22.5,92,34.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,17시~18시,74,77,151,35.0,96,34.0
부천시, 23-2,계수동종점-라일락마을어린이공원,2,평일,22시~23시,224,276,500,8.5,69,34.0
안산시, 55,본오동종점-오이도차고지,2,평일,10시~11시,281,308,589,9.0,93,34.0
안산시, 30,오이도차고지-광덕중학교,2,평일,11시~12시,120,131,251,22.5,99,34.0
광명시, 2(광명),스타필드시티부천-안양역,2,평일,06시~07시,304,254,558,8.0,90,34.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,15시~16시,111,78,189,22.5,92,34.0
안산시, 123,푸르지오6차후문-탄도,2,평일,06시~07시,115,86,201,25.0,110,33.0
시흥시, 3201,삼미시장-사당역3번출구,2,평일,08시~09시,70,85,155,22.5,51,33.0
부천시, 66,부인초교-용못내공원.옥길동종점,2,평일,06시~07시,165,144,309,12.0,74,33.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,12시~13시,129,126,255,20.0,99,33.0
안산시, 62,본오동종점-한라비발디1차,2,평일,22시~23시,359,427,786,8.0,108,33.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,19시~20시,79,86,165,20.0,52,33.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,17시~18시,128,124,252,12.5,44,33.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,06시~07시,211,114,325,15.0,121,33.0
안산시, 30,오이도차고지-광덕중학교,2,평일,19시~20시,117,125,242,22.5,99,33.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,09시~10시,129,117,246,17.5,85,33.0
안산시, 30,오이도차고지-광덕중학교,2,평일,05시~06시,117,78,195,22.5,99,33.0
시흥시, 23,월곶역-본오동차고지,2,평일,22시~23시,208,250,458,12.5,99,33.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,14시~15시,78,75,153,20.0,53,33.0
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,21시~22시,260,239,499,12.5,128,32.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,21시~22시,122,114,236,12.5,44,32.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,18시~19시,141,133,274,11.0,27,32.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,08시~09시,61,59,120,25.0,38,32.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,18시~19시,209,212,421,15.0,121,32.0
안산시, 35,경원여객안양차고지-중앙역앞,2,평일,09시~10시,13,10,23,180.0,92,32.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,16시~17시,124,102,226,12.5,57,32.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,06시~07시,121,107,228,25.0,119,32.0
시흥시, 21,오이도차고지-태영아파트,2,평일,21시~22시,111,124,235,25.0,107,32.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,18시~19시,22,30,52,70.0,40,32.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,20시~21시,97,98,195,22.5,84,32.0
안산시, 38,부천역차고지-에이스아파트,2,평일,20시~21시,134,152,286,11.5,39,32.0
안산시, 98,오이도차고지-수변공원휴게소,2,평일,21시~22시,98,128,226,27.5,104,32.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,19시~20시,123,166,289,25.0,119,32.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,19시~20시,88,128,216,25.0,86,32.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,10시~11시,124,115,239,17.5,85,32.0
안산시, 35,경원여객안양차고지-중앙역앞,2,평일,16시~17시,13,11,24,180.0,92,32.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,16시~17시,131,138,269,11.5,25,31.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,19시~20시,119,140,259,12.5,57,31.0
시흥시, 3301,능곡공영차고지-사당역(중),2,평일,06시~07시,67,24,91,22.5,52,31.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,11시~12시,42,40,82,37.5,63,31.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,17시~18시,94,85,179,22.5,84,31.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,16시~17시,122,116,238,17.5,85,31.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,06시~07시,137,89,226,11.0,27,31.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,14시~15시,27,34,61,60.0,65,31.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),2,평일,22시~23시,199,253,452,11.5,92,31.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,14시~15시,118,107,225,12.5,44,31.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,15시~16시,137,121,258,11.0,27,31.0
시흥시, 21,오이도차고지-태영아파트,2,평일,14시~15시,106,115,221,25.0,107,31.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,07시~08시,121,117,238,17.5,85,31.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,10시~11시,27,26,53,60.0,65,31.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,06시~07시,21,20,41,70.0,54,31.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,12시~13시,21,21,42,70.0,40,31.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,2,평일,06시~07시,49,37,86,30.0,44,31.0
안산시, 123,푸르지오6차후문-탄도,2,평일,21시~22시,110,121,231,25.0,110,31.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,16시~17시,75,66,141,20.0,20,31.0
안산시, 123,푸르지오6차후문-탄도,2,평일,19시~20시,108,136,244,25.0,110,31.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,06시~07시,23,23,46,90.0,86,30.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,19시~20시,97,159,256,22.5,92,30.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,12시~13시,117,113,230,12.5,44,30.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,09시~10시,129,160,289,11.0,27,30.0
시흥시, 3301,능곡공영차고지-사당역(중),2,평일,16시~17시,63,55,118,22.5,52,30.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,16시~17시,129,108,237,11.0,27,30.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,19시~20시,120,152,272,20.0,99,30.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,21시~22시,73,55,128,20.0,52,30.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,21시~22시,72,60,132,20.0,53,30.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,20시~21시,71,74,145,20.0,53,30.0
시흥시, 21,오이도차고지-태영아파트,2,평일,12시~13시,103,97,200,25.0,107,30.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,20시~21시,40,32,72,37.5,63,30.0
시흥시, 13,포동차고지-은행초등학교,2,평일,08시~09시,73,67,140,20.0,28,30.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,22시~23시,124,153,277,15.0,78,30.0
부천시, 23-2,계수동종점-라일락마을어린이공원,2,평일,06시~07시,197,193,390,8.5,69,30.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,13시~14시,111,109,220,25.0,119,28.999999999999996
시흥시, 16,은계아란트리-인천대공원역,2,평일,15시~16시,69,67,136,20.0,20,28.999999999999996
시흥시, 21,오이도차고지-태영아파트,2,평일,13시~14시,100,95,195,25.0,107,28.999999999999996
시흥시, 12,삼미시장-김포공항국내선(9번홈),2,평일,22시~23시,105,130,235,15.0,67,28.999999999999996
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,20시~21시,115,110,225,20.0,99,28.999999999999996
안산시, 35,경원여객안양차고지-중앙역앞,2,평일,11시~12시,12,14,26,180.0,92,28.999999999999996
안산시, 5609,그랑시티자이정문-여의도환승센터(2번승강장),2,평일,08시~09시,90,194,284,27.5,108,28.999999999999996
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,20시~21시,56,66,122,25.0,45,28.999999999999996
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,21시~22시,96,94,190,22.5,92,28.999999999999996
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,12시~13시,119,101,220,11.5,25,28.999999999999996
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,10시~11시,55,49,104,25.0,45,28.999999999999996
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,2,평일,17시~18시,70,75,145,20.0,51,28.999999999999996
안산시, 123,푸르지오6차후문-탄도,2,평일,10시~11시,101,78,179,25.0,110,28.999999999999996
안산시, 30,오이도차고지-광덕중학교,2,평일,20시~21시,101,119,220,22.5,99,28.999999999999996
광명시, 39,매화초등학교-개봉역,2,평일,20시~21시,67,82,149,20.5,45,28.999999999999996
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,06시~07시,151,118,269,15.0,96,28.999999999999996
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,15시~16시,20,19,39,70.0,40,28.999999999999996
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,10시~11시,151,144,295,15.0,96,28.999999999999996
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,10시~11시,113,108,221,12.5,44,28.999999999999996
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,13시~14시,112,105,217,12.5,57,28.999999999999996
안산시, 31-7,한라2차아파트입구-부천역차고지,2,평일,20시~21시,149,193,342,15.0,96,28.999999999999996
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,13시~14시,111,114,225,12.5,44,28.999999999999996
안산시, 55,본오동종점-오이도차고지,2,평일,20시~21시,229,264,493,9.0,93,28.000000000000004
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,21시~22시,37,40,77,37.5,63,28.000000000000004
안산시, 50,그랑시티자이정문-KTX광명역1번출구,2,평일,22시~23시,24,27,51,60.0,65,28.000000000000004
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,09시~10시,108,93,201,12.5,57,28.000000000000004
안산시, 123,푸르지오6차후문-탄도,2,평일,20시~21시,97,80,177,25.0,110,28.000000000000004
안산시, 30,오이도차고지-광덕중학교,2,평일,10시~11시,99,89,188,22.5,99,28.000000000000004
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,2,평일,18시~19시,67,67,134,20.0,51,28.000000000000004
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,21시~22시,181,183,364,15.0,121,28.000000000000004
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,2,평일,20시~21시,106,115,221,12.5,57,28.000000000000004
안산시, 30-2,오이도차고지-목감중심상업지구,2,평일,20시~21시,227,238,465,12.5,128,28.000000000000004
안산시, 99,오이도차고지-삼천리마을앞,2,평일,13시~14시,110,112,222,17.5,85,28.000000000000004
안산시, 350,경원여객안양차고지-함상전망대,2,평일,10시~11시,107,98,205,25.0,119,28.000000000000004
안산시, 350,경원여객안양차고지-함상전망대,2,평일,09시~10시,105,101,206,25.0,119,28.000000000000004
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,06시~07시,77,62,139,25.0,86,28.000000000000004
시흥시, 23,월곶역-본오동차고지,2,평일,05시~06시,178,131,309,12.5,99,28.000000000000004
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,17시~18시,19,22,41,70.0,54,28.000000000000004
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,15시~16시,107,97,204,12.5,44,28.000000000000004
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,11시~12시,67,65,132,20.0,53,28.000000000000004
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,09시~10시,110,128,238,20.0,99,28.000000000000004
시흥시, 5200,시흥우체국.센트럴병원-신도림역,2,평일,16시~17시,104,69,173,20.0,92,28.000000000000004
시흥시, 3500,오이도차고지-서울대입구역,2,평일,16시~17시,68,59,127,20.0,52,28.000000000000004
시흥시, 99-3,오이도역-MTV웨이브파크서측,2,평일,16시~17시,68,63,131,20.0,33,28.000000000000004
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,11시~12시,111,105,216,20.0,99,28.000000000000004
시흥시, 3500,오이도차고지-서울대입구역,2,평일,15시~16시,68,31,99,20.0,52,28.000000000000004
광명시, 2(광명),스타필드시티부천-안양역,2,평일,22시~23시,245,290,535,8.0,90,27.0
안산시, 35,경원여객안양차고지-중앙역앞,2,평일,22시~23시,11,6,17,180.0,92,27.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,2,평일,17시~18시,43,65,108,30.0,42,27.0
시흥시, 21,오이도차고지-태영아파트,2,평일,19시~20시,93,116,209,25.0,107,27.0
안산시, 62,본오동종점-한라비발디1차,2,평일,05시~06시,295,220,515,8.0,108,27.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,14시~15시,60,50,110,35.0,96,27.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,06시~07시,106,61,167,20.0,99,27.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,15시~16시,59,71,130,35.0,96,27.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,16시~17시,59,46,105,35.0,96,27.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,14시~15시,81,63,144,22.5,84,27.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,21시~22시,104,102,206,25.0,119,27.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,21시~22시,64,63,127,20.0,20,27.0
시흥시, 25,오이도차고지-정왕역환승센터,2,평일,15시~16시,26,26,52,50.0,32,27.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,06시~07시,59,34,93,35.0,96,27.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,19시~20시,82,134,216,22.5,84,27.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,22시~23시,84,146,230,22.5,88,27.0
시흥시, 3301,능곡공영차고지-사당역(중),2,평일,21시~22시,57,36,93,22.5,52,27.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,2,평일,15시~16시,64,61,125,20.0,51,27.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,19시~20시,20,29,49,90.0,86,26.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,13시~14시,18,17,35,70.0,54,26.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,12시~13시,77,47,124,22.5,84,26.0
시흥시, 13,포동차고지-은행초등학교,2,평일,07시~08시,63,63,126,20.0,28,26.0
안산시, 350,경원여객안양차고지-함상전망대,2,평일,20시~21시,100,96,196,25.0,119,26.0
시흥시, 21,오이도차고지-태영아파트,2,평일,10시~11시,90,79,169,25.0,107,26.0
시흥시, 13,포동차고지-은행초등학교,2,평일,18시~19시,63,58,121,20.0,28,26.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,20시~21시,100,98,198,12.5,44,26.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,2,평일,19시~20시,100,131,231,12.5,44,26.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,2,평일,14시~15시,62,54,116,20.0,51,26.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,17시~18시,49,44,93,25.0,38,26.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,15시~16시,169,142,311,15.0,121,26.0
광명시, 1(광명),거모동-개봉역,2,평일,05시~06시,265,147,412,8.5,108,26.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,19시~20시,57,51,108,35.0,96,26.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,2,평일,18시~19시,94,87,181,20.0,92,26.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,06시~07시,63,56,119,20.0,20,26.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,10시~11시,63,71,134,20.0,53,26.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,13시~14시,63,64,127,20.0,53,26.0
시흥시, 25,오이도차고지-정왕역환승센터,2,평일,16시~17시,25,22,47,50.0,32,26.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,20시~21시,42,29,71,32.5,65,26.0
안산시, 5609,그랑시티자이정문-여의도환승센터(2번승강장),2,평일,06시~07시,78,30,108,27.5,108,25.0
시흥시, 21,오이도차고지-태영아파트,2,평일,11시~12시,87,91,178,25.0,107,25.0
안산시, 5609,그랑시티자이정문-여의도환승센터(2번승강장),2,평일,17시~18시,79,34,113,27.5,108,25.0
안산시, 5609,그랑시티자이정문-여의도환승센터(2번승강장),2,평일,18시~19시,78,66,144,27.5,108,25.0
시흥시, 20-1,정왕역환승센터-부곡중학교,2,평일,05시~06시,102,55,157,15.0,78,25.0
안산시, 55,본오동종점-오이도차고지,2,평일,05시~06시,204,162,366,9.0,93,25.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),2,평일,21시~22시,110,122,232,11.0,27,25.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,06시~07시,61,44,105,20.0,53,25.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,10시~11시,33,34,67,37.5,63,25.0
안산시, 30,오이도차고지-광덕중학교,2,평일,07시~08시,87,88,175,22.5,99,25.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,10시~11시,100,94,194,20.0,99,25.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,19시~20시,163,218,381,15.0,121,25.0
시흥시, 3301,능곡공영차고지-사당역(중),2,평일,19시~20시,54,81,135,22.5,52,25.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,2,평일,16시~17시,59,62,121,20.0,51,25.0
안양시, 81,목감호수품애.중흥S클래스-안양역,2,평일,22시~23시,93,133,226,13.0,39,25.0
시흥시, 3201,삼미시장-사당역3번출구,2,평일,19시~20시,53,67,120,22.5,51,25.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,06시~07시,61,24,85,20.0,52,25.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,09시~10시,55,58,113,35.0,96,25.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,09시~10시,32,36,68,37.5,63,24.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,12시~13시,93,90,183,17.5,85,24.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,06시~07시,32,17,49,37.5,63,24.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,13시~14시,72,91,163,22.5,84,24.0
안산시, 35,경원여객안양차고지-중앙역앞,2,평일,20시~21시,10,9,19,180.0,92,24.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,19시~20시,47,60,107,25.0,38,24.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,08시~09시,57,89,146,20.0,52,24.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,09시~10시,75,106,181,22.5,88,24.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,2,평일,11시~12시,18,21,39,90.0,86,24.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,22시~23시,32,32,64,37.5,63,24.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,11시~12시,72,76,148,22.5,88,23.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,20시~21시,56,41,97,20.0,20,23.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,05시~06시,36,28,64,32.5,65,23.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,06시~07시,45,34,79,25.0,45,23.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,22시~23시,16,19,35,70.0,54,23.0
광명시, 39,매화초등학교-개봉역,2,평일,22시~23시,53,67,120,20.5,45,23.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,16시~17시,16,9,25,70.0,54,23.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,2,평일,12시~13시,54,49,103,20.0,53,23.0
광명시, 11,광명돔경륜장.광남문-안양역,2,평일,22시~23시,36,35,71,32.5,65,23.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,12시~13시,55,45,100,20.0,52,23.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,07시~08시,44,43,87,25.0,38,23.0
안산시, 30,오이도차고지-광덕중학교,2,평일,06시~07시,80,89,169,22.5,99,23.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,06시~07시,88,65,153,17.5,85,23.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,2,평일,22시~23시,44,55,99,25.0,45,23.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,20시~21시,148,146,294,15.0,121,23.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,21시~22시,45,43,88,25.0,38,23.0
시흥시, 3301,능곡공영차고지-사당역(중),2,평일,08시~09시,50,78,128,22.5,52,23.0
광명시, 11-3,마린월드-KTX광명역1번출구,2,평일,05시~06시,31,27,58,37.5,63,23.0
안산시, 61,화진금속공업-부천터미널소풍,2,평일,05시~06시,216,144,360,10.0,120,23.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,2,평일,08시~09시,35,67,102,30.0,44,22.0
광명시, 39,매화초등학교-개봉역,2,평일,05시~06시,52,20,72,20.5,45,22.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,11시~12시,15,10,25,70.0,54,22.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,2,평일,05시~06시,15,11,26,70.0,54,22.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,09시~10시,72,110,182,22.5,92,22.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),2,평일,22시~23시,87,119,206,20.0,99,22.0
시흥시, 3500,오이도차고지-서울대입구역,2,평일,17시~18시,52,66,118,20.0,52,22.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,09시~10시,143,168,311,15.0,121,22.0
시흥시, 3200,포동차고지-서초역1번출구,2,평일,09시~10시,67,112,179,22.5,84,22.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,13시~14시,71,66,137,22.5,92,22.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,2,평일,14시~15시,73,69,142,22.5,92,22.0
안산시, 35,경원여객안양차고지-중앙역앞,2,평일,06시~07시,9,3,12,180.0,92,22.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,2,평일,22시~23시,61,74,135,25.0,86,22.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,2,평일,07시~08시,15,25,40,70.0,40,22.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,2,평일,06시~07시,90,50,140,15.0,78,22.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,13시~14시,140,128,268,15.0,121,22.0
시흥시, 13,포동차고지-은행초등학교,2,평일,17시~18시,52,48,100,20.0,28,22.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,2,평일,10시~11시,69,72,141,22.5,88,22.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,11시~12시,144,126,270,15.0,121,22.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,06시~07시,93,84,177,11.5,25,22.0
안산시, 35,경원여객안양차고지-중앙역앞,2,평일,17시~18시,9,12,21,180.0,92,22.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,2,평일,10시~11시,92,94,186,11.5,25,22.0
안산시, 22,자원재생공사-삼천리마을앞,2,평일,05시~06시,96,66,162,17.5,97,22.0
안산시, 30,오이도차고지-광덕중학교,2,평일,09시~10시,78,97,175,22.5,99,22.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,11시~12시,81,95,176,17.5,85,21.0
시흥시, 16,은계아란트리-인천대공원역,2,평일,14시~15시,50,41,91,20.0,20,21.0
시흥시, 26,시흥우체국.센트럴병원-신천동,2,평일,18시~19시,47,55,102,35.0,96,21.0
시흥시, 3201,삼미시장-사당역3번출구,2,평일,18시~19시,45,27,72,22.5,51,21.0
안산시, 99,오이도차고지-삼천리마을앞,2,평일,21시~22시,81,77,158,17.5,85,21.0
안산시, 320,경원여객-여의도환승센터(1번승강장),2,평일,14시~15시,136,128,264,15.0,121,21.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,2,평일,15시~16시,40,38,78,25.0,38,21.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,2,평일,07시~08시,51,33,84,20.0,51,21.0
