지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
부천시, 23-2,계수동종점-라일락마을어린이공원,3,평일,12시~13시,403,384,787,8.5,69,62.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,20시~21시,170,151,321,25.0,86,62.0
안산시, 123,푸르지오6차후문-탄도,3,평일,08시~09시,218,212,430,25.0,110,62.0
시흥시, 16,은계아란트리-인천대공원역,3,평일,18시~19시,150,136,286,20.0,20,62.0
광명시, 1(광명),거모동-개봉역,3,평일,14시~15시,633,587,1220,8.5,108,62.0
안산시, 99,오이도차고지-삼천리마을앞,3,평일,17시~18시,236,237,473,17.5,85,61.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,3,평일,22시~23시,53,56,109,60.0,65,61.0
시흥시, 20-1,정왕역환승센터-부곡중학교,3,평일,09시~10시,255,299,554,15.0,78,61.0
광명시, 2(광명),스타필드시티부천-안양역,3,평일,21시~22시,551,552,1103,8.0,90,61.0
안산시, 350,경원여객안양차고지-함상전망대,3,평일,17시~18시,233,207,440,25.0,119,61.0
광명시, 1(광명),거모동-개봉역,3,평일,13시~14시,616,678,1294,8.5,108,61.0
안산시, 31-7,한라2차아파트입구-부천역차고지,3,평일,16시~17시,314,262,576,15.0,96,61.0
시흥시, 16,은계아란트리-인천대공원역,3,평일,19시~20시,146,161,307,20.0,20,61.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,09시~10시,389,512,901,11.5,92,61.0
시흥시, 3301,능곡공영차고지-사당역(중),3,평일,07시~08시,128,109,237,22.5,52,60.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,15시~16시,46,48,94,90.0,86,60.0
안산시, 55,본오동종점-오이도차고지,3,평일,19시~20시,498,566,1064,9.0,93,60.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,3,평일,16시~17시,41,44,85,70.0,40,60.0
광명시, 2(광명),스타필드시티부천-안양역,3,평일,20시~21시,544,601,1145,8.0,90,60.0
안산시, 55,본오동종점-오이도차고지,3,평일,15시~16시,499,481,980,9.0,93,60.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,3,평일,18시~19시,250,219,469,11.5,25,60.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,16시~17시,183,184,367,27.5,104,60.0
시흥시, 26,시흥우체국.센트럴병원-신천동,3,평일,08시~09시,132,198,330,35.0,96,60.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,22시~23시,216,231,447,15.0,67,60.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,3,평일,06시~07시,186,22,208,22.5,88,59.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,17시~18시,45,32,77,90.0,86,59.0
안산시, 22,자원재생공사-삼천리마을앞,3,평일,06시~07시,261,193,454,17.5,97,59.0
광명시, 11-3,마린월드-KTX광명역1번출구,3,평일,19시~20시,79,99,178,37.5,63,59.0
안산시, 22,자원재생공사-삼천리마을앞,3,평일,14시~15시,263,267,530,17.5,97,59.0
광명시, 1(광명),거모동-개봉역,3,평일,11시~12시,603,599,1202,8.5,108,59.0
안산시, 55,본오동종점-오이도차고지,3,평일,07시~08시,484,410,894,9.0,93,59.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,3,평일,21시~22시,51,45,96,60.0,65,59.0
부천시, 66,부인초교-용못내공원.옥길동종점,3,평일,11시~12시,292,268,560,12.0,74,59.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,3,평일,14시~15시,51,54,105,60.0,65,59.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,09시~10시,180,199,379,27.5,104,59.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,06시~07시,212,167,379,15.0,67,59.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,3,평일,20시~21시,40,51,91,70.0,54,57.99999999999999
시흥시, 16,은계아란트리-인천대공원역,3,평일,08시~09시,140,186,326,20.0,20,57.99999999999999
시흥시, 20-1,정왕역환승센터-부곡중학교,3,평일,14시~15시,242,219,461,15.0,78,57.99999999999999
안산시, 62,본오동종점-한라비발디1차,3,평일,21시~22시,627,636,1263,8.0,108,57.99999999999999
광명시, 2(광명),스타필드시티부천-안양역,3,평일,12시~13시,524,480,1004,8.0,90,57.99999999999999
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,12시~13시,214,204,418,13.0,39,57.99999999999999
광명시, 1(광명),거모동-개봉역,3,평일,10시~11시,588,608,1196,8.5,108,57.99999999999999
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,19시~20시,465,537,1002,12.5,128,56.99999999999999
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,3,평일,17시~18시,39,34,73,70.0,54,56.99999999999999
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),3,평일,08시~09시,249,346,595,11.0,27,56.99999999999999
시흥시, 31,포동차고지-부천소방서.부천대학사거리,3,평일,08시~09시,218,247,465,12.5,44,56.99999999999999
안산시, 30,오이도차고지-광덕중학교,3,평일,17시~18시,202,157,359,22.5,99,56.99999999999999
시흥시, 3301,능곡공영차고지-사당역(중),3,평일,18시~19시,121,63,184,22.5,52,56.99999999999999
광명시, 11,광명돔경륜장.광남문-안양역,3,평일,14시~15시,92,78,170,32.5,65,56.99999999999999
안산시, 61,화진금속공업-부천터미널소풍,3,평일,09시~10시,545,604,1149,10.0,120,56.99999999999999
안산시, 31-7,한라2차아파트입구-부천역차고지,3,평일,19시~20시,294,402,696,15.0,96,56.99999999999999
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,21시~22시,212,209,421,13.0,39,56.99999999999999
안산시, 61,화진금속공업-부천터미널소풍,3,평일,19시~20시,542,646,1188,10.0,120,56.00000000000001
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,3,평일,17시~18시,90,55,145,30.0,42,56.00000000000001
부천시, 66,부인초교-용못내공원.옥길동종점,3,평일,10시~11시,276,279,555,12.0,74,56.00000000000001
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,14시~15시,201,172,373,15.0,67,56.00000000000001
안산시, 61,화진금속공업-부천터미널소풍,3,평일,14시~15시,541,497,1038,10.0,120,56.00000000000001
광명시, 11,광명돔경륜장.광남문-안양역,3,평일,09시~10시,90,123,213,32.5,65,56.00000000000001
시흥시, 31,포동차고지-부천소방서.부천대학사거리,3,평일,07시~08시,215,182,397,12.5,44,56.00000000000001
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,11시~12시,208,202,410,13.0,39,56.00000000000001
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,10시~11시,207,210,417,13.0,39,56.00000000000001
안산시, 98,오이도차고지-수변공원휴게소,3,평일,14시~15시,169,140,309,27.5,104,56.00000000000001
안산시, 350,경원여객안양차고지-함상전망대,3,평일,18시~19시,210,217,427,25.0,119,55.00000000000001
광명시, 1(광명),거모동-개봉역,3,평일,21시~22시,564,587,1151,8.5,108,55.00000000000001
광명시, 1(광명),거모동-개봉역,3,평일,22시~23시,557,568,1125,8.5,108,55.00000000000001
안산시, 38,부천역차고지-에이스아파트,3,평일,19시~20시,230,289,519,11.5,39,55.00000000000001
안산시, 55,본오동종점-오이도차고지,3,평일,14시~15시,455,411,866,9.0,93,55.00000000000001
안산시, 50,안산해솔초등학교-KTX광명역1번출구,3,평일,09시~10시,48,51,99,60.0,65,55.00000000000001
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,3,평일,18시~19시,133,120,253,20.0,53,55.00000000000001
안산시, 61,화진금속공업-부천터미널소풍,3,평일,11시~12시,527,541,1068,10.0,120,55.00000000000001
시흥시, 21,오이도차고지-태영아파트,3,평일,09시~10시,189,198,387,25.0,107,55.00000000000001
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,21시~22시,198,209,407,15.0,67,55.00000000000001
안산시, 61,화진금속공업-부천터미널소풍,3,평일,12시~13시,530,525,1055,10.0,120,55.00000000000001
안산시, 55,본오동종점-오이도차고지,3,평일,13시~14시,455,489,944,9.0,93,55.00000000000001
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),3,평일,19시~20시,237,282,519,11.0,27,54.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,3,평일,19시~20시,178,243,421,22.5,92,54.0
시흥시, 25,오이도차고지-정왕역환승센터,3,평일,06시~07시,52,23,75,50.0,32,54.0
부천시, 23-2,계수동종점-라일락마을어린이공원,3,평일,10시~11시,351,343,694,8.5,69,54.0
안산시, 123,푸르지오6차후문-탄도,3,평일,16시~17시,190,153,343,25.0,110,54.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,3,평일,12시~13시,225,200,425,15.0,78,54.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,3,평일,07시~08시,129,116,245,20.0,53,54.0
광명시, 2(광명),스타필드시티부천-안양역,3,평일,06시~07시,489,429,918,8.0,90,54.0
안산시, 61,화진금속공업-부천터미널소풍,3,평일,13시~14시,517,553,1070,10.0,120,54.0
안산시, 55,본오동종점-오이도차고지,3,평일,09시~10시,443,481,924,9.0,93,54.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,12시~13시,163,172,335,27.5,104,54.0
시흥시, 3200,포동차고지-서초역1번출구,3,평일,18시~19시,161,95,256,22.5,84,54.0
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,13시~14시,198,201,399,13.0,39,54.0
안산시, 61,화진금속공업-부천터미널소풍,3,평일,10시~11시,517,477,994,10.0,120,54.0
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,09시~10시,444,469,913,12.5,128,54.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,13시~14시,41,37,78,90.0,86,54.0
안산시, 320,경원여객-여의도환승센터(1번승강장),3,평일,18시~19시,340,319,659,15.0,121,53.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,3,평일,09시~10시,220,245,465,15.0,78,53.0
안산시, 350,경원여객안양차고지-함상전망대,3,평일,08시~09시,200,297,497,25.0,119,53.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,3,평일,08시~09시,127,143,270,20.0,51,53.0
부천시, 23-2,계수동종점-라일락마을어린이공원,3,평일,11시~12시,344,369,713,8.5,69,53.0
광명시, 11,광명돔경륜장.광남문-안양역,3,평일,06시~07시,85,85,170,32.5,65,53.0
광명시, 11,광명돔경륜장.광남문-안양역,3,평일,13시~14시,85,79,164,32.5,65,53.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,3,평일,06시~07시,175,23,198,22.5,92,53.0
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,14시~15시,195,191,386,13.0,39,53.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,20시~21시,341,396,737,11.5,92,53.0
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,06시~07시,193,156,349,13.0,39,52.0
안산시, 61,화진금속공업-부천터미널소풍,3,평일,06시~07시,500,417,917,10.0,120,52.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,3,평일,08시~09시,125,144,269,20.0,33,52.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),3,평일,18시~19시,229,187,416,11.0,27,52.0
안산시, 22,자원재생공사-삼천리마을앞,3,평일,21시~22시,232,256,488,17.5,97,52.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,10시~11시,185,198,383,15.0,67,52.0
광명시, 2(광명),스타필드시티부천-안양역,3,평일,10시~11시,467,465,932,8.0,90,52.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,3,평일,20시~21시,215,230,445,15.0,78,52.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,3,평일,14시~15시,216,195,411,15.0,78,52.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,3,평일,07시~08시,186,100,286,20.0,92,51.0
안산시, 30,오이도차고지-광덕중학교,3,평일,18시~19시,180,187,367,22.5,99,51.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,13시~14시,154,161,315,27.5,104,51.0
안산시, 22,자원재생공사-삼천리마을앞,3,평일,13시~14시,226,203,429,17.5,97,51.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,3,평일,08시~09시,81,126,207,30.0,42,51.0
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,20시~21시,188,196,384,13.0,39,51.0
시흥시, 26,시흥우체국.센트럴병원-신천동,3,평일,19시~20시,112,85,197,35.0,96,51.0
시흥시, 3200,포동차고지-서초역1번출구,3,평일,19시~20시,153,173,326,22.5,84,51.0
시흥시, 25,오이도차고지-정왕역환승센터,3,평일,18시~19시,49,34,83,50.0,32,51.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,3,평일,18시~19시,195,194,389,12.5,44,51.0
시흥시, 3201,삼미시장-사당역3번출구,3,평일,07시~08시,109,89,198,22.5,51,51.0
안산시, 38,부천역차고지-에이스아파트,3,평일,09시~10시,212,208,420,11.5,39,51.0
시흥시, 23,월곶역-본오동차고지,3,평일,21시~22시,322,335,657,12.5,99,51.0
시흥시, 25,오이도차고지-정왕역환승센터,3,평일,08시~09시,49,72,121,50.0,32,51.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,09시~10시,38,33,71,90.0,86,50.0
시흥시, 21,오이도차고지-태영아파트,3,평일,06시~07시,170,163,333,25.0,107,50.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,3,평일,17시~18시,207,189,396,11.5,25,50.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,3,평일,17시~18시,158,113,271,22.5,88,50.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,3,평일,21시~22시,210,185,395,11.5,25,50.0
안산시, 123,푸르지오6차후문-탄도,3,평일,18시~19시,175,172,347,25.0,110,50.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,19시~20시,152,231,383,27.5,104,50.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,18시~19시,38,41,79,90.0,86,50.0
안산시, 350,경원여객안양차고지-함상전망대,3,평일,16시~17시,190,170,360,25.0,119,50.0
안산시, 320,경원여객-여의도환승센터(1번승강장),3,평일,08시~09시,322,454,776,15.0,121,50.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,3,평일,20시~21시,43,67,110,60.0,65,50.0
시흥시, 3500,오이도차고지-서울대입구역,3,평일,07시~08시,118,88,206,20.0,52,49.0
광명시, 2(광명),스타필드시티부천-안양역,3,평일,11시~12시,445,452,897,8.0,90,49.0
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,14시~15시,402,401,803,12.5,128,49.0
시흥시, 3500,오이도차고지-서울대입구역,3,평일,18시~19시,117,87,204,20.0,52,49.0
안산시, 123,푸르지오6차후문-탄도,3,평일,19시~20시,173,191,364,25.0,110,49.0
안산시, 30,오이도차고지-광덕중학교,3,평일,08시~09시,172,203,375,22.5,99,49.0
시흥시, 3201,삼미시장-사당역3번출구,3,평일,06시~07시,105,28,133,22.5,51,49.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,22시~23시,134,134,268,25.0,86,49.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,21시~22시,135,148,283,25.0,86,49.0
안산시, 99,오이도차고지-삼천리마을앞,3,평일,19시~20시,192,219,411,17.5,85,49.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,09시~10시,136,168,304,25.0,86,49.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,14시~15시,313,297,610,11.5,92,49.0
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,11시~12시,390,359,749,12.5,128,48.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,3,평일,16시~17시,186,179,365,12.5,57,48.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,3,평일,07시~08시,33,35,68,70.0,40,48.0
시흥시, 20-1,정왕역환승센터-부곡중학교,3,평일,12시~13시,201,172,373,15.0,78,48.0
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,12시~13시,392,410,802,12.5,128,48.0
안산시, 62,본오동종점-한라비발디1차,3,평일,22시~23시,519,554,1073,8.0,108,48.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,3,평일,19시~20시,93,93,186,25.0,45,48.0
광명시, 11-3,마린월드-KTX광명역1번출구,3,평일,16시~17시,65,61,126,37.5,63,48.0
안양시, 81,목감호수품애.중흥S클래스-안양역,3,평일,22시~23시,178,197,375,13.0,39,48.0
안산시, 123,푸르지오6차후문-탄도,3,평일,17시~18시,166,194,360,25.0,110,47.0
안산시, 99,오이도차고지-삼천리마을앞,3,평일,07시~08시,182,164,346,17.5,85,47.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),3,평일,16시~17시,185,160,345,20.0,99,47.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,3,평일,22시~23시,197,214,411,15.0,78,47.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,3,평일,14시~15시,32,31,63,70.0,40,47.0
안산시, 61,화진금속공업-부천터미널소풍,3,평일,20시~21시,453,478,931,10.0,120,47.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,3,평일,06시~07시,76,34,110,30.0,42,47.0
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,13시~14시,383,355,738,12.5,128,47.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,12시~13시,295,270,565,11.5,92,46.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,11시~12시,296,280,576,11.5,92,46.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,3,평일,21시~22시,191,188,379,15.0,78,46.0
시흥시, 3301,능곡공영차고지-사당역(중),3,평일,06시~07시,99,35,134,22.5,52,46.0
광명시, 11,광명돔경륜장.광남문-안양역,3,평일,16시~17시,73,74,147,32.5,65,46.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,3,평일,09시~10시,192,205,397,11.5,25,46.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,3,평일,08시~09시,143,255,398,22.5,88,46.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,3,평일,22시~23시,145,120,265,22.5,88,46.0
시흥시, 3500,오이도차고지-서울대입구역,3,평일,06시~07시,111,54,165,20.0,52,46.0
안산시, 22,자원재생공사-삼천리마을앞,3,평일,11시~12시,199,191,390,17.5,97,45.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,10시~11시,285,289,574,11.5,92,45.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,21시~22시,286,294,580,11.5,92,45.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,3,평일,17시~18시,148,72,220,22.5,92,45.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,3,평일,20시~21시,31,45,76,70.0,40,45.0
안산시, 22,자원재생공사-삼천리마을앞,3,평일,12시~13시,198,204,402,17.5,97,45.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,3,평일,16시~17시,108,87,195,20.0,51,45.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,3,평일,17시~18시,108,92,200,20.0,53,45.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,3,평일,18시~19시,87,109,196,25.0,45,45.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,06시~07시,289,138,427,11.5,92,45.0
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,06시~07시,369,312,681,12.5,128,45.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,21시~22시,34,36,70,90.0,86,44.0
안산시, 38,부천역차고지-에이스아파트,3,평일,14시~15시,182,189,371,11.5,39,44.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,3,평일,18시~19시,85,70,155,25.0,38,44.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,13시~14시,157,157,314,15.0,67,44.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,10시~11시,133,135,268,27.5,104,44.0
시흥시, 23,월곶역-본오동차고지,3,평일,22시~23시,277,304,581,12.5,99,44.0
안산시, 55,본오동종점-오이도차고지,3,평일,12시~13시,367,334,701,9.0,93,44.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),3,평일,13시~14시,279,310,589,11.5,92,44.0
안산시, 31-7,한라2차아파트입구-부천역차고지,3,평일,12시~13시,223,185,408,15.0,96,44.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,06시~07시,122,93,215,25.0,86,44.0
안산시, 320,경원여객-여의도환승센터(1번승강장),3,평일,17시~18시,283,243,526,15.0,121,44.0
안산시, 31-7,한라2차아파트입구-부천역차고지,3,평일,09시~10시,219,246,465,15.0,96,43.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,12시~13시,118,115,233,25.0,86,43.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,11시~12시,152,155,307,15.0,67,43.0
시흥시, 20-1,정왕역환승센터-부곡중학교,3,평일,21시~22시,177,223,400,15.0,78,43.0
안산시, 55,본오동종점-오이도차고지,3,평일,11시~12시,359,355,714,9.0,93,43.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,10시~11시,33,30,63,90.0,86,43.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,3,평일,16시~17시,82,96,178,25.0,38,43.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,3,평일,19시~20시,82,96,178,25.0,38,43.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,11시~12시,131,108,239,27.5,104,43.0
시흥시, 13,포동차고지-은행초등학교,3,평일,08시~09시,103,113,216,20.0,28,43.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,14시~15시,117,115,232,25.0,86,43.0
안산시, 38,부천역차고지-에이스아파트,3,평일,13시~14시,178,180,358,11.5,39,43.0
안산시, 38,부천역차고지-에이스아파트,3,평일,15시~16시,179,166,345,11.5,39,43.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,3,평일,15시~16시,83,59,142,25.0,45,43.0
안산시, 99,오이도차고지-삼천리마을앞,3,평일,16시~17시,167,150,317,17.5,85,43.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,3,평일,19시~20시,160,212,372,12.5,57,42.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,13시~14시,116,117,233,25.0,86,42.0
광명시, 11-3,마린월드-KTX광명역1번출구,3,평일,12시~13시,56,54,110,37.5,63,42.0
시흥시, 20-1,정왕역환승센터-부곡중학교,3,평일,13시~14시,173,181,354,15.0,78,42.0
안산시, 30,오이도차고지-광덕중학교,3,평일,19시~20시,147,165,312,22.5,99,42.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,3,평일,20시~21시,174,161,335,11.5,25,42.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,3,평일,11시~12시,115,105,220,25.0,86,42.0
시흥시, 3200,포동차고지-서초역1번출구,3,평일,22시~23시,124,137,261,22.5,84,42.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),3,평일,12시~13시,150,131,281,15.0,67,42.0
시흥시, 3200,포동차고지-서초역1번출구,3,평일,21시~22시,125,113,238,22.5,84,42.0
광명시, 39,매화초등학교-개봉역,3,평일,15시~16시,99,80,179,20.5,45,42.0
안산시, 123,푸르지오6차후문-탄도,3,평일,06시~07시,146,122,268,25.0,110,41.0
광명시, 39,매화초등학교-개봉역,3,평일,20시~21시,97,127,224,20.5,45,41.0
안산시, 125,홈플러스-본오교회앞,3,평일,05시~06시,183,186,369,17.5,97,41.0
안산시, 31-7,한라2차아파트입구-부천역차고지,3,평일,13시~14시,210,213,423,15.0,96,41.0
광명시, 11-3,마린월드-KTX광명역1번출구,3,평일,15시~16시,55,46,101,37.5,63,41.0
광명시, 11-3,마린월드-KTX광명역1번출구,3,평일,13시~14시,55,56,111,37.5,63,41.0
안산시, 350,경원여객안양차고지-함상전망대,3,평일,06시~07시,156,109,265,25.0,119,41.0
시흥시, 21,오이도차고지-태영아파트,3,평일,15시~16시,140,142,282,25.0,107,41.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,3,평일,08시~09시,134,258,392,22.5,92,41.0
안산시, 123,푸르지오6차후문-탄도,3,평일,09시~10시,145,185,330,25.0,110,41.0
안산시, 22,자원재생공사-삼천리마을앞,3,평일,22시~23시,183,199,382,17.5,97,41.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,3,평일,11시~12시,31,30,61,90.0,86,41.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,3,평일,21시~22시,28,40,68,70.0,54,41.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,3,평일,15시~16시,28,31,59,70.0,54,41.0
안산시, 31-7,한라2차아파트입구-부천역차고지,3,평일,06시~07시,206,145,351,15.0,96,40.0
광명시, 39,매화초등학교-개봉역,3,평일,16시~17시,94,97,191,20.5,45,40.0
안산시, 38,부천역차고지-에이스아파트,3,평일,20시~21시,169,201,370,11.5,39,40.0
안산시, 123,푸르지오6차후문-탄도,3,평일,11시~12시,142,123,265,25.0,110,40.0
안산시, 55,본오동종점-오이도차고지,3,평일,10시~11시,331,323,654,9.0,93,40.0
광명시, 11-3,마린월드-KTX광명역1번출구,3,평일,21시~22시,54,54,108,37.5,63,40.0
안산시, 350,경원여객안양차고지-함상전망대,3,평일,09시~10시,152,147,299,25.0,119,40.0
시흥시, 3200,포동차고지-서초역1번출구,3,평일,08시~09시,119,273,392,22.5,84,40.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,3,평일,19시~20시,154,163,317,12.5,44,40.0
시흥시, 25,오이도차고지-정왕역환승센터,3,평일,09시~10시,38,28,66,50.0,32,40.0
안산시, 98,오이도차고지-수변공원휴게소,3,평일,20시~21시,122,119,241,27.5,104,40.0
안산시, 55,본오동종점-오이도차고지,3,평일,06시~07시,328,270,598,9.0,93,40.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,3,평일,09시~10시,124,173,297,22.5,88,40.0
안산시, 31-7,한라2차아파트입구-부천역차고지,3,평일,21시~22시,203,202,405,15.0,96,40.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,3,평일,07시~08시,75,74,149,25.0,38,39.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,3,평일,16시~17시,122,125,247,22.5,88,39.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,3,평일,11시~12시,161,156,317,15.0,78,39.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,3,평일,22시~23시,27,28,55,70.0,54,39.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,3,평일,21시~22시,123,136,259,22.5,88,39.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,3,평일,15시~16시,27,25,52,70.0,40,39.0
안산시, 38,부천역차고지-에이스아파트,3,평일,12시~13시,163,159,322,11.5,39,39.0
시흥시, 21,오이도차고지-태영아파트,3,평일,12시~13시,132,127,259,25.0,107,39.0
광명시, 39,매화초등학교-개봉역,3,평일,10시~11시,92,89,181,20.5,45,39.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,3,평일,15시~16시,148,132,280,12.5,57,39.0
안산시, 30-2,오이도차고지-목감중심상업지구,3,평일,10시~11시,320,323,643,12.5,128,39.0
