지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,09시~10시,189,222,411,13.0,39,51.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,16시~17시,81,75,156,32.5,65,51.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,1,평일,08시~09시,123,133,256,20.0,53,51.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,1,평일,08시~09시,195,208,403,12.5,44,51.0
안산시, 35,경원여객안양차고지-중앙역앞,1,평일,08시~09시,21,29,50,180.0,92,51.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,13시~14시,330,316,646,8.5,69,51.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,17시~18시,141,164,305,25.0,86,51.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,21시~22시,324,308,632,11.5,92,51.0
시흥시, 3301,능곡공영차고지-사당역(중),1,평일,18시~19시,108,15,123,22.5,52,51.0
안산시, 38,부천역차고지-에이스아파트,1,평일,17시~18시,211,161,372,11.5,39,51.0
광명시, 1(광명),거모동-개봉역,1,평일,14시~15시,509,502,1011,8.5,108,50.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,1,평일,06시~07시,80,37,117,30.0,42,50.0
안산시, 55,본오동종점-오이도차고지,1,평일,19시~20시,411,430,841,9.0,93,50.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,14시~15시,209,197,406,15.0,78,50.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,20시~21시,325,342,667,8.5,69,50.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,17시~18시,38,35,73,90.0,86,50.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,14시~15시,327,331,658,8.5,69,50.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,09시~10시,323,410,733,11.5,92,50.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,16시~17시,184,182,366,13.0,39,50.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,14시~15시,468,468,936,10.0,120,49.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,12시~13시,181,158,339,13.0,39,49.0
안산시, 350,경원여객안양차고지-함상전망대,1,평일,07시~08시,186,171,357,25.0,119,49.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,1,평일,18시~19시,94,69,163,25.0,38,49.0
안산시, 55,본오동종점-오이도차고지,1,평일,16시~17시,408,389,797,9.0,93,49.0
광명시, 1(광명),거모동-개봉역,1,평일,12시~13시,483,428,911,8.5,108,48.0
안산시, 62,본오동종점-한라비발디1차,1,평일,11시~12시,514,501,1015,8.0,108,48.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,09시~10시,144,145,289,27.5,104,48.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,09시~10시,37,34,71,90.0,86,48.0
시흥시, 3200,포동차고지-서초역1번출구,1,평일,08시~09시,144,207,351,22.5,84,48.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,16시~17시,42,38,80,60.0,65,48.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,15시~16시,170,148,318,15.0,67,48.0
안산시, 38,부천역차고지-에이스아파트,1,평일,19시~20시,199,200,399,11.5,39,48.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,1,평일,06시~07시,151,16,167,22.5,88,48.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,1,평일,19시~20시,202,185,387,11.5,25,48.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,09시~10시,194,221,415,15.0,78,47.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,1,평일,18시~19시,181,137,318,12.5,57,47.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,1,평일,07시~08시,182,185,367,12.5,44,47.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,1,평일,08시~09시,181,189,370,12.5,57,47.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,12시~13시,449,410,859,10.0,120,47.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,06시~07시,174,159,333,13.0,39,47.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,12시~13시,303,319,622,8.5,69,47.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,19시~20시,427,477,904,8.0,90,47.0
시흥시, 3301,능곡공영차고지-사당역(중),1,평일,07시~08시,100,63,163,22.5,52,47.0
시흥시, 21,오이도차고지-태영아파트,1,평일,17시~18시,161,134,295,25.0,107,47.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,21시~22시,197,216,413,15.0,78,47.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,15시~16시,294,276,570,11.5,92,46.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),1,평일,18시~19시,200,147,347,11.0,27,46.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,14시~15시,193,184,377,15.0,78,46.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,19시~20시,374,414,788,12.5,128,46.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,15시~16시,193,179,372,15.0,78,46.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,11시~12시,227,226,453,12.0,74,46.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,16시~17시,375,328,703,12.5,128,46.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,14시~15시,35,30,65,90.0,86,46.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,1,평일,20시~21시,191,171,362,11.5,25,46.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,17시~18시,62,60,122,37.5,63,46.0
안산시, 62,본오동종점-한라비발디1차,1,평일,10시~11시,482,509,991,8.0,108,45.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,14시~15시,166,151,317,13.0,39,45.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,13시~14시,39,41,80,60.0,65,45.0
안산시, 5609,그랑시티자이정문-여의도환승센터(2번승강장),1,평일,18시~19시,140,59,199,27.5,108,45.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,06시~07시,430,354,784,10.0,120,45.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,09시~10시,435,491,926,10.0,120,45.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,14시~15시,366,350,716,12.5,128,45.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,1,평일,07시~08시,186,169,355,11.5,25,45.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,13시~14시,434,434,868,10.0,120,45.0
안산시, 55,본오동종점-오이도차고지,1,평일,20시~21시,369,366,735,9.0,93,45.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,13시~14시,136,140,276,27.5,104,45.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,1,평일,06시~07시,147,17,164,22.5,92,45.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,12시~13시,409,385,794,8.0,90,45.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,09시~10시,189,212,401,15.0,78,45.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,13시~14시,188,169,357,15.0,78,45.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,19시~20시,224,198,422,15.0,96,44.0
시흥시, 25,오이도차고지-정왕역환승센터,1,평일,08시~09시,42,72,114,50.0,32,44.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,14시~15시,159,157,316,15.0,67,44.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,1,평일,18시~19시,170,153,323,12.5,44,44.0
안산시, 350,경원여객안양차고지-함상전망대,1,평일,08시~09시,166,233,399,25.0,119,44.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,11시~12시,134,135,269,27.5,104,44.0
안산시, 38,부천역차고지-에이스아파트,1,평일,16시~17시,185,180,365,11.5,39,44.0
시흥시, 21,오이도차고지-태영아파트,1,평일,06시~07시,152,126,278,25.0,107,44.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,06시~07시,158,144,302,15.0,67,44.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,12시~13시,189,170,359,17.5,97,43.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,22시~23시,276,346,622,11.5,92,43.0
시흥시, 3201,삼미시장-사당역3번출구,1,평일,07시~08시,92,75,167,22.5,51,43.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,20시~21시,33,17,50,90.0,86,43.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,12시~13시,131,127,258,27.5,104,43.0
광명시, 1(광명),거모동-개봉역,1,평일,11시~12시,433,430,863,8.5,108,43.0
안산시, 38,부천역차고지-에이스아파트,1,평일,13시~14시,181,190,371,11.5,39,43.0
안산시, 123,푸르지오6차후문-탄도,1,평일,18시~19시,153,158,311,25.0,110,43.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,15시~16시,117,110,227,25.0,86,43.0
안산시, 30,오이도차고지-광덕중학교,1,평일,18시~19시,153,137,290,22.5,99,43.0
안산시, 55,본오동종점-오이도차고지,1,평일,06시~07시,355,296,651,9.0,93,43.0
시흥시, 25,오이도차고지-정왕역환승센터,1,평일,18시~19시,41,38,79,50.0,32,43.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),1,평일,08시~09시,186,248,434,11.0,27,43.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,16시~17시,33,27,60,90.0,86,43.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,20시~21시,219,207,426,15.0,96,43.0
광명시, 1(광명),거모동-개봉역,1,평일,10시~11시,427,446,873,8.5,108,42.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,1,평일,18시~19시,67,65,132,30.0,44,42.0
안산시, 55,본오동종점-오이도차고지,1,평일,15시~16시,345,326,671,9.0,93,42.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,19시~20시,81,77,158,25.0,45,42.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,11시~12시,273,233,506,8.5,69,42.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,13시~14시,267,273,540,11.5,92,42.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,1,평일,16시~17시,29,28,57,70.0,40,42.0
시흥시, 21,오이도차고지-태영아파트,1,평일,19시~20시,143,141,284,25.0,107,42.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,11시~12시,150,144,294,15.0,67,42.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,10시~11시,150,157,307,15.0,67,42.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,10시~11시,207,198,405,12.0,74,42.0
광명시, 39,매화초등학교-개봉역,1,평일,11시~12시,98,104,202,20.5,45,42.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,16시~17시,57,39,96,37.5,63,42.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,09시~10시,36,28,64,60.0,65,42.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,13시~14시,152,161,313,13.0,39,41.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,06시~07시,365,298,663,8.0,90,41.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,1,평일,08시~09시,66,104,170,30.0,42,41.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,21시~22시,55,51,106,37.5,63,41.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,11시~12시,395,413,808,10.0,120,41.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,11시~12시,370,366,736,8.0,90,41.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,11시~12시,184,184,368,17.5,97,41.0
광명시, 39,매화초등학교-개봉역,1,평일,10시~11시,94,81,175,20.5,45,40.0
안산시, 320,경원여객-여의도환승센터(1번승강장),1,평일,17시~18시,255,176,431,15.0,121,40.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,1,평일,17시~18시,64,33,97,30.0,42,40.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,17시~18시,76,68,144,25.0,45,40.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,1,평일,18시~19시,166,134,300,11.5,25,40.0
안산시, 123,푸르지오6차후문-탄도,1,평일,08시~09시,141,144,285,25.0,110,40.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,14시~15시,258,254,512,11.5,92,40.0
시흥시, 26,시흥우체국.센트럴병원-신천동,1,평일,08시~09시,88,138,226,35.0,96,40.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,09시~10시,106,111,217,25.0,86,39.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,13시~14시,63,59,122,32.5,65,39.0
안산시, 320,경원여객-여의도환승센터(1번승강장),1,평일,08시~09시,250,405,655,15.0,121,39.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,09시~10시,316,356,672,12.5,128,39.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,15시~16시,321,332,653,12.5,128,39.0
시흥시, 16,은계아란트리-인천대공원역,1,평일,19시~20시,94,79,173,20.0,20,39.0
광명시, 2(광명),스타필드시티부천-안양역,1,평일,10시~11시,349,347,696,8.0,90,39.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,15시~16시,53,58,111,37.5,63,39.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,13시~14시,140,126,266,15.0,67,39.0
안산시, 350,경원여객안양차고지-함상전망대,1,평일,06시~07시,150,123,273,25.0,119,39.0
안산시, 61,화진금속공업-부천터미널소풍,1,평일,10시~11시,371,333,704,10.0,120,39.0
안산시, 38,부천역차고지-에이스아파트,1,평일,09시~10시,163,169,332,11.5,39,39.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,12시~13시,160,145,305,15.0,78,38.0
시흥시, 26,시흥우체국.센트럴병원-신천동,1,평일,17시~18시,84,66,150,35.0,96,38.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,1,평일,07시~08시,144,122,266,12.5,57,38.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),1,평일,17시~18시,149,117,266,20.0,99,38.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,06시~07시,312,296,608,12.5,128,38.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,10시~11시,167,157,324,17.5,97,38.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,1,평일,06시~07시,60,35,95,30.0,44,38.0
안산시, 320,경원여객-여의도환승센터(1번승강장),1,평일,18시~19시,247,233,480,15.0,121,38.0
안산시, 99,오이도차고지-삼천리마을앞,1,평일,08시~09시,149,177,326,17.5,85,38.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,15시~16시,197,165,362,15.0,96,38.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,06시~07시,26,19,45,70.0,54,38.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,09시~10시,197,206,403,15.0,96,38.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),1,평일,20시~21시,167,185,352,11.0,27,38.0
광명시, 1(광명),거모동-개봉역,1,평일,22시~23시,383,497,880,8.5,108,38.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,11시~12시,61,66,127,32.5,65,38.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,1,평일,17시~18시,88,91,179,20.0,53,37.0
안산시, 30,오이도차고지-광덕중학교,1,평일,08시~09시,132,146,278,22.5,99,37.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,10시~11시,239,265,504,8.5,69,37.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,14시~15시,102,101,203,25.0,86,37.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,10시~11시,28,27,55,90.0,86,37.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,21시~22시,306,335,641,12.5,128,37.0
안산시, 320,경원여객-여의도환승센터(1번승강장),1,평일,06시~07시,239,123,362,15.0,121,37.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,15시~16시,32,30,62,60.0,65,37.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,05시~06시,59,43,102,32.5,65,37.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,09시~10시,162,207,369,17.5,97,37.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,1,평일,21시~22시,25,22,47,70.0,40,36.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,22시~23시,98,134,232,25.0,86,36.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,1,평일,08시~09시,25,29,54,70.0,40,36.0
광명시, 1(광명),거모동-개봉역,1,평일,20시~21시,363,470,833,8.5,108,36.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,1,평일,17시~18시,112,83,195,22.5,88,36.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,1,평일,17시~18시,117,44,161,22.5,92,36.0
안산시, 55,본오동종점-오이도차고지,1,평일,14시~15시,294,305,599,9.0,93,36.0
안산시, 38,부천역차고지-에이스아파트,1,평일,12시~13시,149,131,280,11.5,39,36.0
안산시, 55,본오동종점-오이도차고지,1,평일,13시~14시,299,279,578,9.0,93,36.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,1,평일,08시~09시,113,220,333,22.5,88,36.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,14시~15시,58,59,117,32.5,65,36.0
시흥시, 16,은계아란트리-인천대공원역,1,평일,18시~19시,86,78,164,20.0,20,36.0
시흥시, 3500,오이도차고지-서울대입구역,1,평일,07시~08시,86,69,155,20.0,52,36.0
시흥시, 21,오이도차고지-태영아파트,1,평일,16시~17시,124,114,238,25.0,107,36.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,11시~12시,133,133,266,13.0,39,36.0
안산시, 99,오이도차고지-삼천리마을앞,1,평일,17시~18시,139,139,278,17.5,85,36.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,21시~22시,69,82,151,25.0,45,36.0
시흥시, 16,은계아란트리-인천대공원역,1,평일,20시~21시,87,66,153,20.0,20,36.0
시흥시, 25,오이도차고지-정왕역환승센터,1,평일,06시~07시,35,15,50,50.0,32,36.0
안산시, 55,본오동종점-오이도차고지,1,평일,09시~10시,294,335,629,9.0,93,36.0
안산시, 125,홈플러스-본오교회앞,1,평일,05시~06시,158,170,328,17.5,97,36.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,1,평일,08시~09시,119,237,356,22.5,92,36.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,10시~11시,130,130,260,13.0,39,35.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,08시~09시,24,25,49,70.0,54,35.0
안산시, 350,경원여객안양차고지-함상전망대,1,평일,16시~17시,132,125,257,25.0,119,35.0
안산시, 98,오이도차고지-수변공원휴게소,1,평일,10시~11시,106,108,214,27.5,104,35.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,06시~07시,223,109,332,11.5,92,35.0
광명시, 39,매화초등학교-개봉역,1,평일,20시~21시,81,151,232,20.5,45,35.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,12시~13시,285,273,558,12.5,128,35.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,13시~14시,286,284,570,12.5,128,35.0
안산시, 30,오이도차고지-광덕중학교,1,평일,19시~20시,122,96,218,22.5,99,35.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,20시~21시,286,273,559,12.5,128,35.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,1,평일,17시~18시,136,95,231,12.5,44,35.0
안산시, 22,자원재생공사-삼천리마을앞,1,평일,22시~23시,153,172,325,17.5,97,35.0
시흥시, 23,월곶역-본오동차고지,1,평일,05시~06시,222,155,377,12.5,99,35.0
안산시, 62,본오동종점-한라비발디1차,1,평일,22시~23시,381,513,894,8.0,108,35.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,11시~12시,97,86,183,25.0,86,35.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,1,평일,13시~14시,97,91,188,25.0,86,35.0
광명시, 11-3,마린월드-KTX광명역1번출구,1,평일,20시~21시,46,71,117,37.5,63,34.0
안산시, 38,부천역차고지-에이스아파트,1,평일,06시~07시,140,90,230,11.5,39,34.0
안산시, 38,부천역차고지-에이스아파트,1,평일,10시~11시,144,147,291,11.5,39,34.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,1,평일,08시~09시,65,66,131,25.0,38,34.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,1,평일,10시~11시,143,142,285,15.0,78,34.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,17시~18시,23,22,45,70.0,54,34.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,15시~16시,65,64,129,25.0,45,34.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,12시~13시,23,22,45,70.0,54,34.0
시흥시, 21,오이도차고지-태영아파트,1,평일,09시~10시,115,127,242,25.0,107,34.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,21시~22시,23,25,48,70.0,54,34.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,10시~11시,54,49,103,32.5,65,34.0
시흥시, 21,오이도차고지-태영아파트,1,평일,20시~21시,114,156,270,25.0,107,33.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,15시~16시,53,56,109,32.5,65,33.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,12시~13시,209,187,396,11.5,92,33.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,10시~11시,210,212,422,11.5,92,33.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,1,평일,08시~09시,53,91,144,30.0,44,33.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,1,평일,07시~08시,63,66,129,25.0,38,33.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,1,평일,06시~07시,63,36,99,25.0,45,33.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,1,평일,19시~20시,80,78,158,20.0,53,33.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,1,평일,20시~21시,79,66,145,20.0,33,33.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,1,평일,22시~23시,25,21,46,90.0,86,33.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,11시~12시,29,26,55,60.0,65,33.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,16시~17시,170,184,354,15.0,96,33.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),1,평일,19시~20시,129,89,218,20.0,99,33.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,12시~13시,167,159,326,15.0,96,33.0
시흥시, 25,오이도차고지-정왕역환승센터,1,평일,17시~18시,32,31,63,50.0,32,33.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,22시~23시,53,54,107,32.5,65,33.0
안산시, 55,본오동종점-오이도차고지,1,평일,21시~22시,274,327,601,9.0,93,33.0
시흥시, 3301,능곡공영차고지-사당역(중),1,평일,06시~07시,70,25,95,22.5,52,33.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,1,평일,19시~20시,126,137,263,12.5,57,33.0
안양시, 81,목감호수품애.중흥S클래스-안양역,1,평일,22시~23시,122,161,283,13.0,39,33.0
안산시, 38,부천역차고지-에이스아파트,1,평일,14시~15시,139,140,279,11.5,39,33.0
시흥시, 25,오이도차고지-정왕역환승센터,1,평일,20시~21시,32,27,59,50.0,32,33.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,10시~11시,134,131,265,15.0,78,32.0
안산시, 30,오이도차고지-광덕중학교,1,평일,21시~22시,112,107,219,22.5,99,32.0
안산시, 38,부천역차고지-에이스아파트,1,평일,11시~12시,134,131,265,11.5,39,32.0
시흥시, 21,오이도차고지-태영아파트,1,평일,15시~16시,110,109,219,25.0,107,32.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,1,평일,21시~22시,76,94,170,20.0,53,32.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,13시~14시,133,126,259,15.0,78,32.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,1,평일,09시~10시,77,81,158,20.0,53,32.0
안산시, 38,부천역차고지-에이스아파트,1,평일,15시~16시,132,130,262,11.5,39,32.0
안산시, 31-7,한라2차아파트입구-부천역차고지,1,평일,06시~07시,165,125,290,15.0,96,32.0
안산시, 30,오이도차고지-광덕중학교,1,평일,17시~18시,113,108,221,22.5,99,32.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),1,평일,12시~13시,113,115,228,15.0,67,32.0
안산시, 50,그랑시티자이정문-KTX광명역1번출구,1,평일,14시~15시,28,30,58,60.0,65,32.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,1,평일,16시~17시,22,18,40,70.0,54,32.0
부천시, 66,부인초교-용못내공원.옥길동종점,1,평일,06시~07시,158,128,286,12.0,74,32.0
시흥시, 3201,삼미시장-사당역3번출구,1,평일,06시~07시,68,1,69,22.5,51,32.0
시흥시, 3201,삼미시장-사당역3번출구,1,평일,08시~09시,68,97,165,22.5,51,32.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,1,평일,21시~22시,121,136,257,12.5,57,32.0
안산시, 38,부천역차고지-에이스아파트,1,평일,21시~22시,134,134,268,11.5,39,32.0
안산시, 30,오이도차고지-광덕중학교,1,평일,07시~08시,110,105,215,22.5,99,31.0
안산시, 350,경원여객안양차고지-함상전망대,1,평일,20시~21시,119,105,224,25.0,119,31.0
시흥시, 20-1,정왕역환승센터-부곡중학교,1,평일,12시~13시,131,122,253,15.0,78,31.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,1,평일,08시~09시,75,88,163,20.0,51,31.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,1,평일,07시~08시,113,65,178,20.0,92,31.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,1,평일,16시~17시,130,142,272,11.5,25,31.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),1,평일,11시~12시,198,206,404,11.5,92,31.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,11시~12시,254,243,497,12.5,128,31.0
안산시, 30-2,오이도차고지-목감중심상업지구,1,평일,10시~11시,251,246,497,12.5,128,31.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,1,평일,18시~19시,49,75,124,30.0,42,31.0
광명시, 39,매화초등학교-개봉역,1,평일,12시~13시,73,76,149,20.5,45,31.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,1,평일,17시~18시,120,103,223,12.5,57,31.0
부천시, 23-2,계수동종점-라일락마을어린이공원,1,평일,06시~07시,201,207,408,8.5,69,31.0
광명시, 11,광명돔경륜장.광남문-안양역,1,평일,12시~13시,49,44,93,32.5,65,31.0
