순번,STATION_NM,GPS_X,GPS_Y,MAP_X,MAP_Y,STATION_ID,MOBILE_NO
33518,신천중학교,12647.054,3726.098,180908.01967,437310.49366,224000397,25339
33523,금호타운,12648.872,3723.577,183580.25201,432641.67086,224000398,25514
33530,배곧호반2차,12643.718,3722.413,175967.48728,430507.32665,224000399,25660
33534,법륭사,12648.195,3723.73,182579.05407,432921.083,224000400,25477
33537,에이스아파트,12649.082,3724.528,183880.02003,434396.09161,224000401,25530
33543,에이스아파트입구,12649.326,3724.598,184250.01495,434526.09643,224000402,25537
33544,부대앞,12650.334,3724.577,185731.00372,434475.12043,224000403,25585
33674,경기자동차과학고교,12650.419,3724.764,185859.99697,434833.11956,224000404,25593
31424,무지내동중동마을,12650.384,3724.934,185811.99255,435135.11632,224000405,25588
31426,신흥마을,12650.352,3725.052,185765.98924,435366.11369,224000406,25586
31428,황현교회,12650.259,3725.255,185626.98449,435735.10845,224000407,25580
31429,능내마을,12650.193,3725.437,185529.97988,436074.10413,224000408,25576
31431,두무절리,12650.173,3725.624,185504.97457,436420.10089,224000409,25574
31563,샛능안,12650.153,3725.776,185474.9703,436703.09809,224000410,25571
30801,모갈마을,12650.129,3725.925,185436.96642,436966.09532,224000411,25569
30805,과림동행정복지센터,12649.996,3726.168,185244.96174,437358.08904,224000412,25560
30807,금강주유소,12650.006,3726.437,185255.9526,437925.08456,224000413,25563
30943,중림.비석거리,12649.841,3726.625,185014.94908,438269.07789,224000414,25650
30946,중림정미소,12649.878,3726.751,185070.94469,438516.07675,224000415,25551
30965,과림동,12650.038,3726.936,185307.93735,438855.07775,224000416,25566
30966,과림농협,12650.012,3727.152,185263.93136,439253.07377,224000417,25564
31534,과림농협,12650.023,3727.153,185269.93083,439283.07362,224000418,25565
31537,과림동,12650.063,3726.969,185349.93598,438919.07789,224000419,25568
31538,중림정미소,12649.903,3726.765,185107.9441,438534.07719,224000420,25553
31539,중림.비석거리,12649.851,3726.623,185030.94883,438277.07808,224000421,25646
31540,금강주유소,12650.009,3726.45,185259.95206,437957.08436,224000422,25562
30740,과림동행정복지센터,12650.006,3726.16,185260.96086,437405.08891,224000423,25561
30605,모갈마을,12650.138,3725.941,185455.96568,437003.09532,224000424,25570
30735,샛능안,12650.162,3725.778,185488.97017,436704.0983,224000425,25572
30743,두무절리,12650.183,3725.63,185518.97425,436433.10101,224000426,25575
30753,능내마을,12650.204,3725.436,185544.97939,436097.10418,224000427,25577
30755,황현교회,12650.284,3725.23,185663.98488,435692.10939,224000428,25583
30756,신흥마을,12650.358,3725.069,185771.98875,435394.11356,224000429,25587
30762,무지내동중동마을,12650.394,3724.933,185824.99189,435170.11624,224000430,25589
22424,경기자동차과학고교,12650.42,3724.816,185864.99547,434925.11888,224000431,25592
22431,부대앞,12650.336,3724.553,185743.00415,434442.12089,224000432,25584
22901,금이사거리,12650.098,3724.326,185388.01371,434023.11867,224000433,25645
22902,에이스아파트입구,12649.329,3724.592,184254.01509,434515.09658,224000434,25539
22903,거모동,12646.394,3721.709,179910.13496,429191.07119,224000435,25304
30251,새미마을,12646.337,3721.679,179826.13649,429137.0703,224000436,25298
30253,삼육주유소,12645.343,3720.91,178359.13446,427720.76429,224000437,25253
30254,배곧파출소,12643.688,3721.982,175919.72804,429710.27464,224000438,59058
30255,방산동,12645.995,3725.208,179340.9308,435668.58524,224000439,25280
30256,신천동,12646.845,3726.523,180601.49654,438098.85969,224000440,25321
40086,계수사거리,12648.995,3727.151,183773.85841,439252.30628,224000441,25644
40087,계수초등학교,12649.257,3727.155,184160.31075,439259.66018,224000442,25643
40749,과림낚시터,12649.407,3727.162,184381.26922,439272.50654,224000443,25541
40752,계수사거리,12648.983,3727.138,183756.89509,439229.40145,224000444,25642
40754,신천역.문화의거리,12647.262,3726.449,181215.28566,437959.2224,224000445,25372
40755,신천동,12646.731,3726.529,180432.63082,438108.75727,224000446,25312
40769,방산동,12646.006,3725.198,179357.63246,435650.24138,224000447,25282
40775,월곶역,12644.518,3723.476,177153.84939,432471.38704,224000448,25202
40921,거모동,12646.407,3721.718,179931.1345,429209.07137,224000449,25305
38765,소래중고등학교,12647.75,3726.259,181935.04107,437605.95967,224000450,25442
38769,대우4차아파트,12647.86,3726.446,182099.97798,437950.03406,224000451,25456
38773,화원,12647.608,3727.1,181728.65348,439162.40255,224000452,25431
38780,청원가든,12648.138,3727.627,182512.6886,440135.24461,224000454,25760
38785,화원,12647.63,3727.093,181760.39228,439150.09625,224000455,25432
38926,광덕아파트,12647.866,3726.428,182107.11025,437918.34194,224000456,25460
38930,배곧상업지구,12643.801,3722.102,176088.25589,429932.89548,224000457,59059
38931,삼성아파트,12646.804,3722.7,180523.98923,431026.0945,224000458,25316
38936,장곡문화체육센터,12646.999,3722.646,180812.03885,430926.364,224000459,25334
21522,시흥경찰서,12647.219,3722.636,181135.50843,430906.13005,224000460,25361
21503,황고개약수터,12647.413,3722.43,181422.05466,430525.25494,224000461,25398
21512,양지편,12647.241,3721.792,181158.12151,429400.08926,224000462,25365
11604,아랫말,12647.181,3721.455,181072.13299,428720.09346,224000463,25727
11605,군자중.군자디지털과학고,12646.967,3720.868,180753.15269,427640.09722,224000464,25330
11606,아주아파트.군자도서관,12647.081,3720.753,180919.1546,427435.10153,224000465,25346
11609,군자파출소,12647.105,3720.685,180959.10894,427298.43103,224000466,25352
11613,군자우체국앞.군자파출소,12647.097,3720.666,180947.59965,427263.48021,224000467,25348
11614,아주아파트.군자도서관,12647.065,3720.754,180900.99622,427426.30168,224000468,25345
11615,군자중.군자디지털과학고,12646.961,3720.858,180747.93618,427619.15313,224000469,25331
11618,아랫말,12647.134,3721.398,181005.95147,428617.96467,224000470,25723
11619,양지편,12647.229,3721.836,181140.12183,429389.08907,224000471,25362
11621,황고개약수터,12647.397,3722.433,181398.7639,430529.90885,224000472,25397
11816,시흥경찰서,12647.218,3722.625,181134.67598,430886.03985,224000473,25358
11817,삼익아파트,12646.919,3722.638,180693.54493,430910.85742,224000474,25326
11818,삼성아파트,12646.792,3722.696,180505.65931,431018.47503,224000475,25320
11822,장곡고등학교.숲속마을,12646.894,3722.777,180657.75714,431168.08367,224000476,25325
11955,대우아파트.장곡중학교,12647.223,3722.763,181137.09411,431138.07471,224000477,25360
11956,진말초등학교.루벤시아1차,12647.342,3722.924,181318.3024,431440.03011,224000478,25382
11964,동경5차수정아파트,12647.885,3726.092,182133.73892,437297.5496,224000479,25427
11976,대동청구아파트,12647.958,3722.86,182227.97424,431318.76661,224000480,25465
11978,시흥시청.종합일자리센터,12648.155,3722.756,182518.60747,431125.92954,224000481,25476
11987,시흥등기소,12648.445,3723.455,182948.67561,432417.9991,224000483,25496
11989,연성중학교,12648.762,3723.514,183416.70302,432526.04909,224000484,25506
21199,연꽃마을금호아파트,12648.74,3723.648,183385.78273,432774.32574,224000485,25503
21205,자원재생공사,12642.051,3720.167,173493.39242,426361.27847,224000486,25025
21210,동해케미칼.서울제약,12642.186,3720.306,173692.76699,426617.04866,224000487,25030
30262,대성산업,12642.358,3720.484,173948.66803,426945.87129,224000488,25035
38946,단석산업,12642.534,3720.668,174202.21171,427272.99661,224000489,25039
38219,에스티팜,12642.737,3720.876,174510.26367,427669.29305,224000490,25049
39672,기보스틸.백선화성,12642.852,3720.995,174680.19806,427890.99909,224000491,25054
39673,대우아파트,12644.597,3720.574,177242.18959,427108.046,224000492,25213
39678,건영1차아파트,12644.793,3720.45,177603.19111,426827.05401,224000493,25229
39679,건영아파트,12644.816,3720.408,177585.19184,426790.05402,224000494,25227
40329,대우아파트,12644.579,3720.556,177228.41072,427069.44737,224000495,25211
40332,기보스틸,12642.869,3720.993,174703.19803,427880.99953,224000496,25055
40333,서울정밀,12642.753,3720.875,174532.9543,427666.22073,224000497,25048
40334,금호화성,12642.542,3720.657,174220.87446,427265.15619,224000498,25038
30263,대성산업,12642.375,3720.484,173972.92407,426945.38493,224000499,25034
30265,동해케미칼.서울제약,12642.198,3720.301,173710.49121,426607.53602,224000500,25031
30267,자원재생공사,12642.059,3720.157,173504.95093,426342.82996,224000501,25026
30270,동보아파트,12643.086,3721.242,175025.18814,428341.00085,224000502,25064
30399,계룡2단지,12643.187,3721.346,175167.18412,428522.0016,224000503,25068
30400,신동아2단지,12643.266,3721.426,175294.00993,428684.40909,224000504,25073
30402,신동아1단지,12643.359,3721.523,175432.70876,428862.08526,224000505,25081
30403,고합아파트.서해고교,12643.478,3721.559,175608.60661,428929.5626,224000506,25090
30404,건영2단지.영남5단지,12643.674,3721.44,175896.43129,428708.21173,224000507,25105
30407,월드아파트.월드사거리,12643.802,3721.363,176086.1761,428556.01585,224000508,25121
30408,삼성한신아파트,12643.953,3721.266,176295.17699,428392.0205,224000509,25141
30413,주공4단지,12644,3721.132,176376.75214,428137.59328,224000510,25143
31602,주공5단지,12643.927,3720.989,176248.18548,427879.02397,224000511,25137
31607,중앙도서관,12644.048,3720.911,176446.32635,427727.43749,224000512,25153
31608,이마트,12644.309,3720.75,176830.84363,427428.25611,224000513,25173
32138,금강아파트,12644.493,3720.636,177101.57734,427218.00617,224000514,25199
32141,시화정형외과,12644.568,3720.665,177213.3823,427271.2502,224000515,25209
32146,군서미래국제학교,12644.637,3720.739,177310.18436,427404.04465,224000516,25216
32149,정왕어린이도서관.정왕시장,12644.853,3720.713,177601.18238,427380.04945,224000517,25231
32151,범고개,12652.616,3724.111,189106.13051,433621.19077,224000518,25776
32152,한국글로벌중.한국조리과학고,12649.967,3727.459,185202.92252,439838.06798,224000519,25641
32154,과림슈퍼,12649.981,3727.279,185224.92764,439506.07106,224000520,25557
29493,안서초등학교,12652.329,3724.115,188683.23554,433628.01029,224000521,25777
29495,과림슈퍼,12649.972,3727.287,185215.55644,439501.51554,224000522,25647
29498,한국글로벌중.한국조리과학고,12649.964,3727.432,185204.06944,439769.92368,224000523,25653
29499,삼미시장,12647.034,3726.472,180879.68318,438003.62229,224000524,25338
29502,신천사거리,12647.355,3726.348,181352.03117,437772.39709,224000525,25388
29503,복음자리,12647.466,3726.202,181515.42621,437501.38031,224000526,25409
29506,검바위,12647.569,3726.056,181666.36308,437232.70369,224000527,25423
29517,신일초교.백제당약국,12647.582,3725.922,181685.97677,436984.15529,224000528,25424
30026,시민교회,12647.468,3725.556,181512.00907,436298.03831,224000529,25407
30147,양우재,12647.37,3725.288,181369.49783,435810.99267,224000530,25393
30148,미산동입구.한덕판지,12647.382,3725.07,181384.02435,435403.04363,224000531,25394
30155,신현역.포동입구,12647.329,3724.585,181291.039,434529.04934,224000532,25381
30158,새터말,12647.791,3724.07,181986.79867,433557.67582,224000533,25449
30159,성원.동아아파트,12647.977,3723.982,182263.04917,433391.07413,224000534,25468
30160,샛말.참이슬.대우아파트,12648.299,3723.63,182734.28097,432742.91466,224000535,25481
30162,시흥국민체육센터,12648.369,3723.492,182836.93735,432485.93491,224000536,25487
30163,신동아2차,12643.223,3721.417,175231.30528,428667.18977,224000537,25486
29336,시흥시청역,12648.392,3722.912,182868.24387,431412.74355,224000538,25491
29338,산뒤마을,12648.452,3721.868,182953.29369,429482.30256,224000541,25490
29347,영각사입구,12648.293,3721.451,182716.90327,428711.87591,224000542,25479
29350,녹원아파트,12647.27,3720.585,181202.25873,427113.26325,224000543,25373
12999,동원아파트,12647.086,3720.539,180930.4482,427027.46803,224000544,25344
13000,삼미시장,12647.027,3726.452,180869.81855,437966.94677,224000545,25337
13004,신천삼거리,12646.993,3726.507,180819.7926,438068.31446,224000546,25333
13005,시흥보건소,12647.105,3726.622,180984.3662,438279.7504,224000547,25349
13006,대야초교.ABC학습타운입구,12647.257,3726.835,181209.97361,438682.01386,224000548,25369
13010,하대야동.대야두산위브더파크,12647.362,3727.124,181365.33884,439207.44706,224000549,25387
13014,상대야동,12647.254,3727.338,181207.22214,439604.01388,224000550,25370
13017,여우고개,12647.451,3727.716,181493.94548,440302.005,224000551,25405
13018,여우고개,12647.505,3727.787,181577.94275,440430.00529,224000552,25412
11052,상대야동,12647.268,3727.336,181228.42564,439600.79433,224000553,25374
11185,하대야동.대야두산위브더파크,12647.383,3727.102,181396.91486,439167.90454,224000554,25392
11190,대야초교.ABC학습타운입구,12647.239,3726.804,181183.96731,438615.66542,224000555,25366
11204,시흥보건소,12647.112,3726.664,180994.95782,438358.81781,224000556,25353
11205,신천삼거리,12647.053,3726.511,180907.50213,438075.77309,224000557,25340
11207,경기스마트고사거리,12645.013,3720.61,177870.18021,427166.54004,224000558,25241
11210,시흥관광호텔.시화초교,12645.023,3720.31,177877.19232,426610.06011,224000559,25242
11214,유천아파트,12645.156,3720.234,178070.19309,426462.06437,224000560,25247
11215,유천아파트,12645.129,3720.216,178038.69549,426437.33045,224000561,25245
11216,시흥관광호텔.시화초교,12645.003,3720.292,177856.19307,426573.06008,224000562,25240
11217,순복음교회,12644.917,3720.46,177726.86729,426889.99545,224000563,25235
11885,경기스마트고사거리,12644.952,3720.631,177778.18377,427201.05371,224000564,25237
11887,정왕어린이도서관.정왕시장,12644.815,3720.713,177577.67926,427358.90627,224000565,25228
11890,시화정형외과.이철신경외과,12644.589,3720.662,177244.4855,427265.66764,224000566,25210
11896,이마트,12644.237,3720.763,176724.98489,427452.74512,224000567,25174
11897,중앙도서관,12644.096,3720.854,176516.58443,427621.59056,224000568,25154
11898,계룡1차아파트,12643.891,3720.981,176229.18616,427846.02394,224000569,25135
11899,시흥초교,12643.92,3721.078,176258.70077,428037.14433,224000570,25138
13263,영화아파트.삼성한신아파트,12643.995,3721.215,176369.13556,428291.26051,224000571,25144
13264,주공3단지.월드사거리.월드아파트,12643.797,3721.343,176077.85841,428528.59147,224000572,25119
13269,건영2단지.영남5단지,12643.663,3721.425,175881.04015,428679.88441,224000573,25100
13273,한일아파트,12643.484,3721.536,175616.3306,428886.76609,224000574,25091
13274,신동아1단지.한일아파트,12643.376,3721.513,175456.69204,428843.49882,224000575,25080
13275,신동아1.2단지,12643.285,3721.42,175321.99029,428671.81846,224000576,25074
13276,대림아파트,12643.201,3721.328,175205.18394,428514.00227,224000577,25069
13277,동남아파트,12643.135,3721.26,175092.18709,428373.00164,224000578,25067
13278,동원아파트,12647.088,3720.555,180920.16083,427041.10476,224000579,25347
13281,녹원아파트,12647.271,3720.595,181203.98908,427131.43501,224000580,25367
17515,영각사입구,12648.243,3721.426,182643.67186,428664.79694,224000581,25478
17517,산뒤마을,12648.382,3721.826,182850.08199,429405.66369,224000582,25489
17519,시흥시청역,12648.354,3722.933,182812.99549,431452.46454,224000586,25484
17521,시흥국민체육센터,12648.354,3723.488,182815.26022,432478.86905,224000587,25485
17522,샛말.대우.참이슬아파트,12648.289,3723.62,182719.26281,432722.82401,224000588,25480
18185,법륭사,12648.153,3723.746,182519.55529,432956.61332,224000589,25475
18186,동아아파트.성원아파트,12647.97,3723.975,182265.04959,433364.07438,224000590,25467
18193,새터말,12647.79,3724.064,181984.64281,433547.1352,224000591,25445
18194,신현역.포동입구,12647.318,3724.52,181284.04108,434402.05027,224000592,25380
18208,미산동입구.한덕판지,12647.354,3725.038,181345.56959,435349.51001,224000593,25384
18209,양우재,12647.364,3725.259,181354.01895,435758.04024,224000594,25385
18211,시민교회,12647.466,3725.613,181510.00712,436422.03725,224000595,25408
18213,신일초교.백제당약국,12647.56,3725.882,181652.1804,436909.3828,224000596,25419
18215,검바위,12647.566,3726.048,181662.84488,437217.57434,224000597,25417
18217,복음자리,12647.46,3726.202,181506.9645,437501.76922,224000598,25406
18888,대야오거리입구,12647.397,3726.986,181416.33515,438953.47978,224000599,25770
18895,도일시장,12647.034,3720.359,180852.88886,426695.06224,224000600,25336
29900,한국산업기술대,12643.856,3720.503,176136.20133,426934.02994,224000601,25681
38022,진로아파트,12643.713,3720.863,175949.19173,427638.02122,224000602,25655
38023,홈플러스,12643.529,3720.668,175679.04947,427281.38795,224000603,25657
38078,동국산업,12643.373,3720.506,175447.00723,426982.15787,224000604,25659
38080,동경5차수정아파트,12647.888,3726.083,182136.9378,437281.03787,224000605,25425
38090,중앙알칸,12643.203,3720.331,175195.60681,426659.42059,224000606,25661
38091,희망공원,12642.976,3720.098,174858.14005,426229.03787,224000607,25663
38092,은계7단지,12648.011,3726.093,182318.87232,437299.20048,224000608,25665
38379,은계한양수자인.호반써밋,12648.204,3726.094,182602.99942,437299.46534,224000609,25666
38383,갯골생태공원,12646.82,3723.374,180549.78386,432273.02145,224000610,25772
38386,배곧상업지구,12643.829,3722.153,176129.22372,430025.36792,224000611,59060
38388,배곧파출소,12643.696,3722.011,175932.13434,429763.4553,224000612,59061
38391,서울대시흥캠퍼스연구동,12643.576,3721.976,175754.88345,429699.95929,224000613,59062
38434,남왕마을서측.하늘휴게소하부,12651.334,3722.899,187211.07684,431381.37537,224000614,59063
38435,삼보아파트,12647.826,3726.933,182049.95877,438854.01077,224000615,59064
38436,우석철강,12642.987,3720.092,174874.39585,426218.20228,224000616,25664
38441,파워맥스,12643.225,3720.337,175227.6483,426670.3638,224000617,25662
38445,연꽃테마파크.농업기술센터,12648.509,3724.017,183045.90501,433457.8531,224000618,59047
38451,삼화정공,12643.394,3720.512,175478.01021,426992.27044,224000619,25716
38452,홈플러스,12643.541,3720.665,175696.60243,427274.85917,224000620,25658
11290,청솔아파트,12643.75,3720.875,176006.49781,427662.63145,224000621,25656
11293,서해중학교.한일아파트,12643.515,3721.427,175662.16284,428684.3378,224000622,25654
11435,목감리벤티움.신안인스빌,12651.25,3722.49,187086.06685,430624.98687,224000624,25982
11446,은계2단지,12647.833,3726.933,182059.73429,438854.09351,224000625,59065
8932,목감호수품애.중흥S클래스,12650.553,3722.422,186056.48202,430501.78188,224000626,25678
8933,MTV호반써밋더프라임,12641.463,3719.347,172618.6816,424846.21768,224000627,59066
8944,이마트,12644.143,3720.79,176585.56379,427504.05319,224000628,25680
8955,만수철강,12643.714,3719.782,175911.22437,425591.03738,224000629,25682
9641,여천종합철강,12643.592,3719.655,175766.35636,425406.49192,224000630,25683
8868,제이엔피,12643.485,3719.546,175602.23313,425195.03574,224000631,25684
8873,아폴로산업,12643.345,3719.399,175399.22918,424933.17501,224000632,25685
8874,대철철강,12643.096,3719.125,175037.24968,424437.03302,224000634,25696
8876,가경철강,12643.272,3719.312,175308.24191,424790.03441,224000635,25697
8878,아폴로산업,12643.35,3719.387,175417.23888,424926.03502,224000636,25698
8879,제이엔피,12643.476,3719.518,175613.23336,425175.03607,224000637,25699
8880,여천종합철강,12643.589,3719.632,175782.22853,425394.03695,224000638,25700
9018,한국산업기술대,12643.847,3720.459,176158.2015,426912.03047,224000639,25701
9019,이마트,12644.119,3720.743,176556.19025,427419.03261,224000640,25779
9020,소방파출소,12647.571,3726.382,181670.53187,437834.55268,224000641,25706
9021,검바위,12647.62,3726.059,181739.99238,437230.03426,224000642,25707
9024,검바위,12647.616,3726.074,181736.10537,437264.397,224000643,25708
9026,오이도입구,12641.629,3720.141,172869.6945,426315.17445,224000644,25709
9027,MTV금강펜테리움,12641.531,3719.281,172720.05631,424725.06642,224000645,59067
9037,호반써밋아파트,12641.212,3719.307,172248.43069,424773.75229,224000646,59068
9041,호반써밋아파트,12641.277,3719.344,172345.17441,424841.95096,224000647,59069
9722,도일시장,12647.022,3720.41,180836.32099,426789.23534,224000648,25335
9730,오이도중앙로입구,12641.441,3720.866,172596.39842,427657.31373,224000649,25013
9731,오이도중앙로입구,12641.447,3720.848,172604.62576,427622.36993,224000650,25012
9733,배곧누리초.중흥S클래스,12643.987,3722.926,176366.52268,431455.27324,224000651,25759
9737,배곧누리초.중흥S클래스,12643.962,3722.929,176329.14384,431461.18283,224000652,25009
9738,금호화성,12642.586,3720.508,174284.80143,426987.98224,224000653,25041
13332,금호화성,12642.585,3720.494,174283.75281,426963.50521,224000654,25040
13335,오영산업,12642.713,3720.429,174471.57364,426842.70896,224000655,25044
13467,오영산업,12642.721,3720.41,174483.56362,426807.65727,224000656,25045
13468,부성철강,12642.825,3720.36,174636.47832,426713.71072,224000657,25051
13469,부성철강,12642.83,3720.343,174643.70864,426681.89963,224000658,25052
13470,희망공원.GS건설,12642.953,3720.281,174824.99031,426567.33701,224000659,25059
13471,희망공원.GS건설,12642.951,3720.268,174823.25383,426542.52458,224000660,25058
13474,현대기공,12643.109,3720.171,175055.4409,426362.87358,224000661,25066
13475,은계우미린더퍼스트.제일풍경채,12648.286,3726.435,182725.45727,437931.1974,224000662,25842
13479,서울기계공업,12643.209,3720.11,175202.47633,426249.96972,224000663,25070
13483,서울기계공업,12643.235,3720.108,175231.21947,426251.02124,224000664,25071
13496,신일기계,12643.321,3720.053,175368.69172,426144.69537,224000665,25076
13497,신일기계,12643.333,3720.033,175385.54082,426106.42438,224000666,25079
13502,소망공원,12643.432,3719.985,175531.67263,426018.36132,224000667,25083
13503,소망공원,12643.42,3719.979,175514.41262,426007.16726,224000668,25082
13505,MTV웨이브파크동측,12641.019,3719.374,171963.67791,424897.94771,224000669,59070
11496,MTV웨이브파크동측,12641.025,3719.329,171971.67648,424814.98342,224000670,59071
11498,만수철강,12643.713,3719.813,175945.26013,425697.8466,224000671,25109
27518,한울공원해수체험장,12642.238,3721.162,173774.62808,428199.76594,224000672,25125
11502,배곧한울공원.두드림교,12643.41,3722.657,175513.25637,430960.06403,224000673,25127
11504,한국산업기술대정문,12644.011,3720.323,176396.20401,426631.03653,224000674,25147
11505,한국산업기술대정문,12644.031,3720.329,176409.20357,426652.03656,224000675,25149
11506,오이도박물관,12641.496,3720.163,172673.0072,426356.08567,224000676,25014
11507,소방파출소,12647.585,3726.388,181688.98304,437843.0284,224000677,25755
19562,은계단독주택.호반써밋,12648.251,3726.136,182673.60115,437377.09388,224000679,25679
19565,은계한양수자인.호반써밋,12648.152,3726.084,182527.20307,437281.09851,224000680,25712
19566,연꽃마을대우아파트,12648.824,3723.715,183510.02123,432898.29073,224000682,59045
19567,연꽃마을대우아파트,12648.833,3723.72,183523.41852,432907.01485,224000683,59046
19568,한신전선,12643.096,3720.192,175053.21877,426387.01731,224000684,25718
19569,배곧한울공원.두드림교,12643.486,3722.717,175626.21346,431071.09301,224000685,25357
20088,보원전자,12643.737,3719.428,175979.3508,424986.16347,224000686,25113
20091,보원전자,12643.724,3719.423,175959.69354,424976.38384,224000687,25112
20094,제이엔피,12643.472,3719.591,175588.53952,425289.5753,224000688,25089
20095,제이엔피,12643.46,3719.585,175570.73151,425277.73697,224000689,25088
20096,오비클,12643.334,3719.676,175385.09591,425446.3115,224000690,25078
20097,오비클,12643.326,3719.668,175372.72737,425432.33077,224000691,25077
20100,화승제지,12643.062,3719.844,174983.86349,425759.26036,224000692,25060
20232,화승제지,12643.062,3719.831,174984.14605,425734.14774,224000693,25062
20233,대한통운,12642.797,3719.913,174592.63025,425887.4652,224000694,25050
20236,MTV웨이브파크정문,12640.902,3719.47,171791.6636,425076.66731,224000695,59072
20240,목감신안인스빌.리벤티움,12651.252,3722.455,187089.85628,430560.01988,224000696,25582
20243,삼양사,12642.173,3720.063,173672.45365,426167.5242,224000697,25029
20244,삼양사,12642.162,3720.049,173655.32214,426141.54973,224000698,25705
20245,시화염색단지입구,12642.01,3720.168,173432.16561,426361.78211,224000699,25020
20246,시화염색단지입구,12641.998,3720.148,173414.24028,426325.28964,224000700,25021
20247,태산아파트,12647.144,3724.395,181038.04695,434159.04836,224000701,25356
20249,MTV웨이브파크정문,12640.897,3719.458,171783.73405,425054.46346,224000702,59073
20263,목감호반더레이크,12650.895,3722.685,186562.55984,430986.11294,224000703,25739
20251,목감호반더레이크,12650.879,3722.7,186538.64703,431015.45585,224000704,25753
20907,MTV웨이브파크서측,12640.653,3719.519,171423.71473,425168.64836,224000705,59074
20252,MTV웨이브파크서측,12640.656,3719.504,171428.4731,425141.68677,224000706,59075
20918,대용산업,12641.722,3719.828,173005.31534,425735.46303,224000707,59076
20254,대용산업,12641.704,3719.789,172977.47408,425662.24736,224000708,59077
20925,계수리교회,12648.92,3727.369,183664.90065,439655.96993,224000709,25733
20927,HKC.승진기업,12641.571,3719.671,172780.51822,425444.66097,224000710,59078
21067,HKC.승진기업,12641.548,3719.626,172745.97431,425361.64879,224000711,59079
21068,거북섬로,12641.396,3719.49,172520.66097,425110.54794,224000712,59080
21069,거북섬로,12641.37,3719.445,172482.50784,425028.5669,224000713,59081
21070,시흥시북부노인복지관,12648.058,3725.975,182387.79171,437080.54657,224000714,59082
25701,시흥시북부노인복지관,12648.075,3726.003,182413.00832,437133.08671,224000715,59083
38453,은계아란트리정문,12648.054,3725.858,182381.29338,436863.97316,224000716,59084
38456,은계아란트리정문,12648.065,3725.911,182397.37943,436961.64158,224000717,59085
38461,이마트물류센터,12642.983,3721.107,174872.1933,428093.00046,224000718,25734
34517,메가폴리스,12642.946,3721.098,174818.19401,428075.99975,224000719,25732
34521,오이도종합어시장,12641.394,3720.705,172525.64425,427358.80071,224000720,25010
34538,오이도종합어시장,12641.38,3720.7,172505.11413,427348.89253,224000721,25011
2386,장현루벤시아2차,12647.767,3722.94,181945.84587,431466.44141,224000722,59086
468,장현LH6단지,12647.602,3722.854,181702.88018,431308.09934,224000723,59087
471,장현LH6단지,12647.64,3722.873,181759.40705,431343.60166,224000726,59090
487,장현루벤시아2차,12647.818,3722.927,182022.13984,431443.95007,224000727,59091
34541,물왕삼거리,12650.331,3722.999,185731.22983,431569.0472,224000728,25726
32520,네이쳐뷰.루벤시아2차,12647.867,3722.972,182093.83079,431527.02934,224000729,59092
32521,나분들,12649.337,3723.061,184264.04485,431686.3828,224000730,25728
28291,네이쳐뷰.루벤시아2차,12647.856,3722.979,182077.59692,431539.00594,224000731,59093
28292,GS주유소앞,12644.861,3723.336,177657.10547,432209.01073,224000732,25742
28294,대부도입구,12641.638,3720.12,172882.5145,426274.99831,224000733,25741
28296,물왕삼거리,12650.272,3723.039,185643.78936,431644.13463,224000734,25731
28299,대야오거리입구,12647.355,3726.949,181354.66888,438884.563,224000735,25738
28309,이지더원1차,12643.812,3722.9,176108.2959,431408.95894,224000736,25752
29062,오이도차고지,12641.775,3720.496,173086.77627,426969.63331,224000738,25748
29063,오이도박물관,12641.509,3720.161,172691.51465,426351.70258,224000740,25015
29065,만수철강,12643.829,3719.882,176117.09447,425824.68777,224000741,25747
29067,열병합발전소,12642.421,3719.914,174037.70339,425890.38232,224000742,25037
29072,오이도차고지,12641.777,3720.488,173089.31496,426955.99427,224000743,25740
488,모아미래도.호반써밋,12647.797,3722.528,181988.62228,430704.61389,224000744,59094
1506,모아미래도.호반써밋,12647.785,3722.498,181970.50374,430649.35339,224000745,59095
29077,시흥경찰서정문,12647.344,3722.563,181320.96436,430771.35438,224000746,59096
29078,목감고등학교,12651.336,3722.365,187212.3043,430393.73659,224000747,25736
29079,풍림아파트,12644.36,3723.418,176919.88757,432364.21397,224000749,25837
29080,한국지도자아카데미,12652.053,3723.86,188275.7472,433156.86019,224000750,25630
29199,시흥경찰서정문,12647.329,3722.567,181297.82294,430778.52777,224000751,59097
29204,산현초,12650.82,3722.554,186451.12635,430743.83213,224000752,25751
29206,목감고등학교,12651.352,3722.356,187236.21133,430377.76331,224000753,25750
29209,목감호반5차더숲,12650.919,3722.313,186596.43745,430298.96511,224000754,25439
29215,목감네이처하임,12651.916,3722.74,188070.24916,431086.11728,224000755,59098
29218,뿌리기술센터.금형기술교육원,12641.96,3720.878,173361.93173,427675.25268,224000756,25987
29226,시흥화훼도매단지,12646.43,3726.002,179985.9713,437135.24131,224000757,25988
27291,새미마을입구,12651.552,3722.524,187531.65245,430688.14189,224000758,25735
27294,한맥중공업,12642.661,3720.776,174395.20684,427481.99794,224000759,25761
27306,시흥시공공직장어린이집,12651.753,3722.861,187830.27099,431309.56137,224000760,59099
210,세종3차아파트,12643.824,3720.977,176116.44032,427850.79653,224000762,25764
